着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ボッケリーニ,牡4,57,川田将雅,1:34.9,,3.0,1,456(+6),[西] 池江泰寿
2,5,6,カイザーミノル,牡4,57,池添謙一,1:35.1,1.1/4,6.3,3,472(+14),[西] 北出成人
3,6,7,オースミカテドラル,牡4,57,福永祐一,1:35.3,1.1/2,3.4,2,462(+4),[西] 高橋亮
4,8,11,エイシンスレイマン,牡6,57,松山弘平,1:35.3,ハナ,10.1,5,482(+4),[西] 西園正都
5,8,12,シベリアンタイガー,セ9,57,岩田望来,1:35.4,1/2,19.1,8,486(+4),[東] 稲垣幸雄
6,2,2,ナイトバナレット,牡6,57,坂井瑠星,1:35.5,1/2,11.3,6,488(0),[西] 矢作芳人
7,5,5,ウェーブヒーロー,牡7,57,酒井学,1:35.5,クビ,66.0,9,508(-4),[西] 中尾秀正
8,7,9,ドラグーンシチー,牡5,57,和田竜二,1:35.8,1.3/4,7.8,4,512(+8),[西] 北出成人
9,7,10,フィオレドーロ,牝4,55,シュタル,1:36.2,2.1/2,13.0,7,426(+4),[西] 角居勝彦
10,3,3,ヴァイザー,牡5,57,フォーリ,1:36.2,クビ,72.8,10,458(0),[西] 高橋亮
11,6,8,メイショウシャチ,牡7,57,太宰啓介,1:36.8,3.1/2,271.9,11,484(-2),[西] 石橋守
12,4,4,ラニカイサンデー,牡6,57,国分恭介,1:38.0,7,293.8,12,484(+10),[西] 池添兼雄
