着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,バイオスパーク,牡5,57,和田竜二,1:48.1,,40.5,9,486(+4),[西] 浜田多実
2,6,8,アシュリン,牝5,55,松若風馬,1:48.1,クビ,9.6,7,462(0),[西] 松永幹夫
3,2,2,トーセンスーリヤ,牡5,57,大野拓弥,1:48.2,クビ,9.2,6,482(-4),[東] 小野次郎
4,5,6,メイショウオーパス,牡5,57,幸英明,1:48.2,クビ,6.0,3,516(+4),[西] 飯田祐史
5,6,9,テーオービクトリー,牝6,55,藤岡佑介,1:48.2,アタマ,51.2,11,480(0),[西] 岡田稲男
6,7,11,ルタンデュボヌール,牡6,57,フォーリ,1:48.2,ハナ,27.8,8,492(+24),[西] 友道康夫
7,8,13,ワンダープチュック,牡6,57,岩田康誠,1:48.3,クビ,6.4,4,512(-4),[西] 河内洋
8,4,4,シフルマン,牡4,56,松山弘平,1:48.3,クビ,7.7,5,504(+10),[西] 中尾秀正
9,5,7,フォックスクリーク,牡5,57,川田将雅,1:48.4,クビ,3.9,1,480(0),[西] 中内田充
10,4,5,ドゥーカ,牡7,57,国分優作,1:48.4,クビ,122.9,13,510(0),[西] 野中賢二
11,8,12,カリボール,牡4,56,池添謙一,1:48.6,1.1/4,4.7,2,500(+10),[西] 須貝尚介
12,1,1,カフジバンガード,牡5,57,四位洋文,1:49.0,2.1/2,42.8,10,484(0),[西] 木原一良
13,7,10,ミッキーブラック,牡4,56,吉田隼人,1:49.2,3/4,68.3,12,490(+8),[西] 音無秀孝
