着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,9,ペガーズ,牡6,57,川又賢治,1:52.2,,14.0,4.0,504(+2),[西] 中尾秀正
2,2,2,パトリック,牡4,56,藤岡佑介,1:52.3,1/2,2.3,1.0,474(+6),[西] 岡田稲男
3,1,1,カイザーミノル,牡4,56,池添謙一,1:52.3,クビ,3.4,3.0,470(-2),[西] 北出成人
4,7,8,ミトノマルーン,牡4,56,松田大作,1:52.5,1,38.4,7.0,480(-2),[西] 武英智
5,8,11,プライドランド,牡4,56,荻野極,1:52.6,3/4,3.3,2.0,470(+4),[西] 高野友和
6,3,3,ルタンブル,牝4,54,岩田康誠,1:52.8,1.1/2,16.9,6.0,450(-4),[西] 寺島良
7,6,6,メイショウロセツ,牡5,57,岡田祥嗣,1:52.9,3/4,16.8,5.0,508(-2),[西] 河内洋
8,5,5,スズカフューラー,牡6,57,太宰啓介,1:53.4,3,101.3,8.0,432(+8),[西] 西橋豊治
9,8,10,スズカヴァンガード,セ9,57,菊沢一樹,1:53.8,2.1/2,207.0,10.0,490(+4),[東] 小島茂之
10,4,4,ブルレジーナ,牝5,55,藤井勘一,1:53.9,クビ,144.5,9.0,450(+2),[西] 小崎憲
取,6,7,エイシンスレイマン,牡6,57,坂井瑠星,,,---,,計不,[西] 西園正都
