着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,5,スマートリアン,牝3,53,池添謙一,1:49.7,,3.4,1,474(+12),[西] 石橋守
2,7,12,リトミカメンテ,牝4,55,福永祐一,1:49.8,1/2,3.4,2,456(+2),[西] 高野友和
3,8,14,パトリック,牡4,57,藤岡康太,1:50.1,2,8.1,5,472(+2),[西] 岡田稲男
4,3,3,ダンツイノーバ,牝3,53,秋山真一,1:50.3,1.1/4,5.7,3,452(+2),[西] 谷潔
5,8,13,ゼンノジャスタ,牡3,55,田中健,1:50.3,ハナ,26.4,7,472(+16),[西] 浅見秀一
6,4,6,フォークテイル,牝4,55,団野大成,1:50.5,1.1/4,26.4,8,444(+2),[東] 中川公成
7,3,4,イロゴトシ,牡3,55,小崎綾也,1:50.6,1/2,45.9,11,466(+2),[西] 牧田和弥
8,6,10,メイショウボサツ,牡3,55,坂井瑠星,1:50.9,1.1/2,7.9,4,482(+6),[西] 西浦勝一
9,2,2,メイケイハリアー,牡4,57,酒井学,1:50.9,クビ,16.8,6,482(0),[西] 木原一良
10,5,7,ザイラ,牝3,53,藤岡佑介,1:51.3,2.1/2,28.5,9,478(+6),[西] 奥村豊
11,7,11,フィロロッソ,牡3,55,岩田康誠,1:51.4,1/2,28.8,10,474(+4),[西] 中竹和也
12,1,1,ギャツビー,牡7,57,松若風馬,1:51.4,ハナ,105.6,12,470(+6),[西] 鮫島一歩
13,6,9,リリーモントルー,牡6,57,国分恭介,1:51.4,クビ,323.3,14,446(-4),[西] 池添兼雄
14,5,8,リーガルマインド,牡4,57,川須栄彦,1:52.0,4,179.3,13,466(+2),[西] 河内洋
