着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,7,ショウリュウハル,牝3,52,団野大成,1:35.7,,12.4,4,484(0),[西] 佐々木晶
2,1,1,マルモネオフォース,牝4,52,幸英明,1:35.7,アタマ,4.9,2,512(0),[西] 木原一良
3,5,5,チュウワノキセキ,牡3,55,松山弘平,1:35.7,アタマ,1.4,1,476(0),[西] 大久保龍
4,3,3,シベリアンタイガー,セ9,53,松若風馬,1:35.9,1.1/4,60.8,8,490(+6),[東] 稲垣幸雄
5,7,8,メイショウドウドウ,牡5,54,和田竜二,1:36.1,1.1/2,46.1,7,480(+4),[西] 荒川義之
6,4,4,ゼンノジャスタ,牡3,54,田中健,1:36.3,1.1/4,13.0,5,474(+2),[西] 浅見秀一
7,8,9,テンワールドレイナ,牝5,52,岩田望来,1:36.3,ハナ,26.3,6,476(-2),[東] 矢野英一
8,6,6,メトロポール,牝4,52,浜中俊,1:36.5,1.1/2,8.1,3,488(+14),[西] 吉村圭司
9,2,2,セトノシャトル,牡5,54,酒井学,1:37.3,5,92.4,10,522(+2),[西] 鈴木孝志
10,8,10,ヴィント,牡4,53,竹之下智,1:38.0,4,79.0,9,532(+6),[西] 千田輝彦
