着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,8,アウィルアウェイ,牝4,55,川田将雅,1:09.0,,7.2,3,478(+4),[西] 高野友和
2,3,6,エイティーンガール,牝4,53,四位洋文,1:09.0,クビ,9.1,6,448(+2),[西] 飯田祐史
3,7,15,ナランフレグ,牡4,54,丸田恭介,1:09.1,クビ,14.8,8,480(+4),[東] 宗像義忠
4,2,3,モズスーパーフレア,牝5,56,松若風馬,1:09.2,3/4,5.1,2,494(-6),[西] 音無秀孝
5,7,14,セイウンコウセイ,牡7,58,幸英明,1:09.2,ハナ,29.4,10,504(+12),[東] 上原博之
6,5,9,ラヴィングアンサー,牡6,54,和田竜二,1:09.3,1/2,45.2,13,502(+6),[西] 石坂正
7,6,12,ジョイフル,牡6,56,川又賢治,1:09.3,ハナ,7.5,5,516(+6),[西] 吉村圭司
8,8,16,ハッピーアワー,牡4,56,吉田隼人,1:09.5,1.1/4,29.5,11,452(-2),[西] 武幸四郎
9,5,10,ペイシャフェリシタ,牝7,54,岩田康誠,1:09.5,クビ,29.1,9,492(0),[東] 高木登
10,8,18,ダイメイプリンセス,牝7,56,松山弘平,1:09.5,アタマ,41.6,12,502(-2),[西] 森田直行
11,1,2,カラクレナイ,牝6,55,大野拓弥,1:09.6,クビ,13.2,7,514(+6),[西] 松下武士
12,6,11,ディープダイバー,牡4,54,酒井学,1:09.7,1/2,167.5,17,452(-8),[西] 大久保龍
13,2,4,ティーハーフ,牡10,57,国分優作,1:09.9,1.1/2,83.3,14,470(-2),[西] 西浦勝一
14,7,13,ディアンドル,牝4,55,池添謙一,1:10.2,1.3/4,7.5,4,496(+8),[西] 奥村豊
15,8,17,ビップライブリー,牡7,56,高倉稜,1:10.2,クビ,383.7,18,464(+4),[西] 清水久詞
16,4,7,ラブカンプー,牝5,52,斎藤新,1:10.3,1/2,109.9,15,442(+2),[西] 森田直行
17,3,5,ダイシンバルカン,牡8,54,松田大作,1:10.4,1/2,136.8,16,520(+2),[西] 吉田直弘
18,1,1,レッドアンシェル,牡6,57,フォーリ,1:14.2,大,4.6,1,472(+6),[西] 庄野靖志
