着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,タガノディアマンテ,牡4,53,川田将雅,3:08.7,,3.1,1,478(+8),[西] 鮫島一歩
2,3,5,タイセイモナーク,牡4,51,吉田隼人,3:09.3,3.1/2,11.6,5,488(+4),[西] 西村真幸
3,2,3,レノヴァール,牡5,54,四位洋文,3:09.4,1/2,12.3,6,532(+10),[西] 高野友和
4,7,13,レイホーロマンス,牝7,51,松若風馬,3:09.5,1/2,44.1,10,428(+6),[西] 橋田満
5,8,14,ミッキーバード,牡5,51,和田竜二,3:09.6,3/4,16.0,7,530(+14),[東] 尾関知人
6,1,1,アイスバブル,牡5,55,フォーリ,3:09.6,ハナ,6.5,3,460(+10),[西] 池江泰寿
7,2,2,チェスナットコート,牡6,55,坂井瑠星,3:09.7,3/4,29.7,9,470(+10),[西] 矢作芳人
8,6,10,ヤマカツライデン,牡8,54,池添謙一,3:09.8,3/4,66.2,12,554(+26),[西] 池添兼雄
9,3,4,マコトガラハッド,セ7,51,酒井学,3:09.9,クビ,122.0,13,500(0),[西] 鮫島一歩
10,5,9,パリンジェネシス,牡6,54,武豊,3:10.0,1/2,16.8,8,506(-4),[西] 清水久詞
11,6,11,プリンスオブペスカ,牡6,54,藤井勘一,3:10.1,3/4,6.9,4,490(+2),[西] 松永昌博
12,4,7,エイシンクリック,牡6,51,横山典弘,3:10.4,1.3/4,4.2,2,486(+8),[西] 坂口智康
13,5,8,イペルラーニオ,牡5,52,西村淳也,3:10.4,アタマ,46.7,11,504(+2),[西] 西村真幸
14,7,12,ドゥーカ,牡7,52,国分優作,3:10.6,1.1/4,123.5,14,510(+4),[西] 野中賢二
15,4,6,レトロロック,牡8,54,岩田康誠,3:10.6,クビ,253.8,15,492(+8),[西] 角居勝彦
