着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,8,エアアルマス,牡7,58.0,川須栄彦,1:09.1,,20.5,9,488(-4),[西] 池添学
2,6,12,オメガレインボー,牡6,56.5,ムーア,1:09.5,2.1/2,5.2,3,464(-2),[西] 安田翔伍
3,7,13,クインズメリッサ,牝4,52.0,藤懸貴志,1:09.7,3/4,13.3,6,484(+8),[西] 宮本博
4,3,6,ミスズグランドオー,牡4,54.0,川田将雅,1:09.7,クビ,11.1,5,490(-8),[東] 伊藤圭三
5,5,9,ゼンノアンジュ,牝4,52.0,横山武史,1:09.7,ハナ,16.6,8,498(0),[西] 中村直也
6,8,16,ジェネティクス,牡5,56.0,Ｃ．デム,1:09.7,ハナ,10.2,4,524(+4),[西] 西村真幸
7,6,11,ファイアランス,牡5,54.0,福永祐一,1:09.8,1/2,4.4,2,516(+4),[西] 野中賢二
8,4,7,メイショウミライ,牡7,53.0,秋山真一,1:10.0,1.1/4,148.1,15,506(+2),[西] 南井克巳
9,2,4,シゲルホサヤク,牡4,54.0,浜中俊,1:10.4,2.1/2,23.8,11,478(+6),[西] 服部利之
10,5,10,イメル,牡6,54.0,和田竜二,1:10.6,1,181.7,16,484(+6),[西] 音無秀孝
11,8,15,メイショウギガース,牡8,53.0,幸英明,1:10.6,クビ,55.7,13,490(+8),[西] 岡田稲男
12,7,14,ニシノライトニング,牡4,53.0,Ｍ．デム,1:10.9,1.1/2,84.8,14,510(-6),[東] 根本康広
13,1,1,サイモンハロルド,牡5,53.0,松山弘平,1:11.1,1.1/4,35.4,12,460(+6),[西] 森秀行
14,2,3,ボイラーハウス,牡4,55.0,レーン,1:11.1,アタマ,14.9,7,506(+2),[東] 竹内正洋
15,1,2,ジャスティン,牡6,59.0,坂井瑠星,1:11.2,3/4,4.1,1,500(0),[西] 矢作芳人
16,3,5,ヒロシゲゴールド,牡7,57.5,武豊,1:11.4,1,22.8,10,476(0),[西] 北出成人
