着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,ニホンピロスクーロ,セ5,54,吉田隼人,1:59.8,,6.0,4.0,504(-6),[西] 服部利之
2,7,7,ビューティーウェイ,牝4,52,横山武史,1:59.9,1/2,8.1,5.0,440(+10),[西] 須貝尚介
3,8,9,セファーラジエル,牡4,55,Ｃ．デム,1:59.9,クビ,4.8,2.0,528(+4),[西] 高柳大輔
4,1,1,ハートオブアシティ,牡4,54,幸英明,2:00.2,1.3/4,13.0,6.0,444(+2),[西] 森田直行
5,2,2,ダノンレガーロ,牡5,56,和田竜二,2:00.2,クビ,2.5,1.0,466(-6),[西] 中内田充
6,6,6,ダノンドリーマー,牡4,54,岩田望来,2:00.3,1/2,5.0,3.0,496(+8),[西] 藤原英昭
7,3,3,ニホンピロタイズ,牡4,55,今村聖奈,2:00.5,1,17.2,7.0,510(+6),[西] 大橋勇樹
8,5,5,ドンアルゴス,牡7,54,川島信二,2:00.8,1.3/4,133.5,9.0,524(+4),[西] 庄野靖志
9,7,8,カナリキケン,牝4,52,木幡初也,2:00.8,ハナ,42.6,8.0,494(-10),[東] 竹内正洋
取,8,10,メイショウテンモン,牡7,53,太宰啓介,,,---,,計不,[西] 松永昌博
