着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,グリューネグリーン,牡2,55,Ｍ．デム,2:00.5,,14.4,5,476(-2),[東] 相沢郁
2,3,4,トップナイフ,牡2,55,横山典弘,2:00.5,アタマ,8.6,3,490(+6),[西] 昆貢
3,5,9,ヴェルテンベルク,牡2,55,西村淳也,2:00.7,1.1/4,42.2,11,484(+4),[西] 宮本博
4,2,2,シュタールヴィント,牡2,55,坂井瑠星,2:00.8,1/2,11.7,4,446(+2),[西] 矢作芳人
5,7,13,ナイトキャッスル,牡2,55,Ｃ．デム,2:01.0,1.1/4,26.0,8,502(-2),[西] 音無秀孝
6,4,6,グランヴィノス,牡2,55,川田将雅,2:01.0,クビ,2.0,1,520(+2),[西] 友道康夫
7,8,14,ロードプレイヤー,牡2,55,岩田望来,2:01.0,クビ,14.7,6,440(-10),[東] 尾形和幸
8,3,5,エゾダイモン,牡2,55,武豊,2:01.0,ハナ,21.2,7,468(+2),[西] 武幸四郎
9,2,3,サイブレーカー,牡2,55,団野大成,2:01.1,1/2,169.0,13,426(+12),[東] 武井亮
10,7,12,ティムール,牡2,55,鮫島克駿,2:01.2,1/2,54.5,12,444(-8),[西] 中竹和也
11,6,10,コスモサガルマータ,牡2,55,ムーア,2:01.2,クビ,7.6,2,488(+12),[西] 梅田智之
12,5,8,スマラグドス,牡2,55,松山弘平,2:01.3,1/2,26.2,9,470(-6),[西] 西園正都
13,6,11,アイルシャイン,牡2,55,福永祐一,2:01.5,1,27.6,10,470(-4),[西] 新谷功一
14,1,1,アレクサ,牡2,55,斎藤新,2:01.9,2.1/2,228.2,15,486(+6),[東] 斎藤誠
15,8,15,ビキニボーイ,牡2,55,浜中俊,2:05.4,大,189.4,14,484(+4),[西] 梅田智之
