着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,16,レディオマジック,牡5,54,田辺裕信,1:23.6,,14.9,5,498(+6),[西] 佐々木晶
2,7,13,ジョディーズマロン,牡4,54,池添謙一,1:23.6,クビ,25.0,7,470(+2),[西] 北出成人
3,5,9,ブッチーニ,牝6,53,藤岡佑介,1:23.9,2,18.0,6,436(-10),[西] 中内田充
4,8,15,ワイドカント,牡5,54,幸英明,1:24.0,クビ,51.6,8,516(-2),[西] 西園正都
5,6,11,ヤマニンペダラーダ,牡8,53,鮫島克駿,1:24.2,1.1/4,94.8,11,482(+10),[西] 中村直也
6,6,12,ヴァーチャリティ,牝4,51,角田大河,1:24.2,ハナ,87.6,9,464(+6),[西] 庄野靖志
7,2,3,バーニングペスカ,牡7,55,武豊,1:24.5,1.3/4,92.6,10,480(+6),[西] 松永昌博
8,4,8,ジレトール,牡3,55,川田将雅,1:24.6,1/2,1.9,1,474(-6),[西] 松永幹夫
9,3,5,カセノダンサー,牝3,52,吉田隼人,1:24.7,クビ,3.9,2,484(+4),[西] 中尾秀正
10,2,4,マティアス,牡5,53,泉谷楓真,1:24.7,クビ,185.4,14,492(-2),[西] 本田優
11,3,6,スズカカナロア,牡6,54,岩田望来,1:25.1,2.1/2,139.6,12,500(0),[西] 橋田満
12,1,1,ソルトイブキ,牡6,53,富田暁,1:25.3,1,218.7,15,488(+4),[西] 木原一良
13,7,14,エースレイジング,牡5,53,丹内祐次,1:25.3,クビ,157.0,13,462(0),[西] 小崎憲
14,5,10,サンタナブルー,牡10,52,川端海翼,1:25.3,アタマ,232.8,16,476(-8),[東] 和田雄二
15,4,7,ワンダーイチョウ,牡4,55,松山弘平,1:25.9,3.1/2,11.7,4,490(0),[西] 杉山晴紀
16,1,2,ローウェル,セ4,56,坂井瑠星,1:33.9,大,6.4,3,552(+22),[西] 斉藤崇史
