着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,グレートタイム,牡7,56,岩田望来,2:04.8,,4.8,3,482(-4),[西] 藤原英昭
2,3,6,アルドーレ,牡7,56,和田竜二,2:05.2,2,4.7,2,496(-8),[西] 西村真幸
3,1,2,ヒロイックテイル,牡5,56,横山典弘,2:05.6,2.1/2,16.7,7,504(+10),[西] 本田優
4,3,5,ヒストリーメイカー,牡8,56,小崎綾也,2:05.7,3/4,15.2,5,528(-7),[西] 新谷功一
5,1,1,ユアヒストリー,牡4,54,富田暁,2:05.7,アタマ,16.2,6,464(+8),[西] 池添学
6,6,12,ラーゴム,牡4,56,福永祐一,2:05.9,1.1/4,7.4,4,530(+2),[西] 斉藤崇史
7,2,3,ペオース,セ5,54,岩田康誠,2:06.5,3.1/2,24.8,8,470(-2),[西] 大久保龍
8,2,4,アッシェンプッテル,牝6,53,幸英明,2:06.5,クビ,26.4,9,520(+10),[西] 奥村豊
9,8,16,ベルダーイメル,牡5,55,川島信二,2:06.7,1,49.1,11,470(0),[西] 本田優
10,7,14,ロードマイウェイ,牡6,56,川須栄彦,2:07.0,1.3/4,103.2,14,480(+4),[西] 杉山晴紀
11,4,8,ダノンハーロック,牡4,55,川田将雅,2:07.0,クビ,2.8,1,542(0),[西] 音無秀孝
12,6,11,シャンパンクーペ,牡6,53,荻野琢真,2:07.2,1.1/4,94.9,13,536(+10),[西] 今野貞一
13,5,10,ボスジラ,牡6,56,団野大成,2:07.8,3.1/2,58.8,12,514(-2),[東] 国枝栄
14,8,15,タマモサンシーロ,牡6,53,森裕太朗,2:08.7,5,230.4,16,510(-6),[西] 大橋勇樹
15,7,13,アスターマリンバ,牡5,53,国分優作,2:08.9,1.1/4,166.1,15,542(+10),[西] 中竹和也
16,5,9,メイショウワザシ,牡7,55,秋山真一,2:14.2,大,45.6,10,546(-4),[西] 南井克巳
