着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,ダイアトニック,牡7,56,岩田康誠,1:19.8,,6.6,4,472(-6),[西] 安田隆行
2,2,3,ララクリスティーヌ,牝4,54,菅原明良,1:20.0,1,31.1,10,450(0),[西] 斉藤崇史
3,6,11,ルプリュフォール,セ6,56,武豊,1:20.0,アタマ,36.1,11,500(-2),[西] 松永幹夫
4,4,8,トゥラヴェスーラ,牡7,56,鮫島克駿,1:20.0,クビ,8.9,6,492(+10),[西] 高橋康之
5,3,5,キングオブコージ,牡6,57,浜中俊,1:20.0,アタマ,79.1,12,500(+8),[西] 安田翔伍
6,4,7,ロータスランド,牝5,54,岩田望来,1:20.1,クビ,5.7,3,486(+2),[西] 辻野泰之
7,3,6,マテンロウオリオン,牡3,54,横山典弘,1:20.3,1.1/4,5.5,2,486(+2),[西] 昆貢
8,6,12,サブライムアンセム,牝3,52,福永祐一,1:20.5,1,8.9,5,488(+10),[西] 藤原英昭
9,1,2,ヴァトレニ,セ4,56,横山和生,1:20.6,1/2,16.6,8,450(+4),[西] 長谷川浩
10,1,1,ホウオウアマゾン,牡4,56,Ｃ．デム,1:20.7,3/4,4.5,1,520(+8),[西] 矢作芳人
11,5,10,ベステンダンク,牡10,56,松若風馬,1:20.7,ハナ,305.4,18,522(+16),[西] 安達昭夫
12,7,13,キャプテンドレイク,牡5,56,藤岡康太,1:20.9,1,175.7,16,498(+12),[西] 今野貞一
13,8,18,アイラブテーラー,牝6,54,幸英明,1:20.9,ハナ,209.7,17,470(+8),[西] 河内洋
14,5,9,ケイデンスコール,牡6,56,北村友一,1:21.0,1/2,165.7,15,478(+8),[西] 安田隆行
15,7,15,ミッキーブリランテ,牡6,56,和田竜二,1:21.4,2.1/2,122.5,14,476(+6),[西] 矢作芳人
16,7,14,メイショウミモザ,牝5,54,池添謙一,1:21.5,クビ,83.6,13,460(+12),[西] 池添兼雄
17,8,16,レイモンドバローズ,牡4,56,吉田隼人,1:21.6,1,31.0,9,492(+2),[西] 上村洋行
18,8,17,スカイグルーヴ,牝5,54,ルメール,1:21.8,1.1/4,10.2,7,456(-8),[東] 木村哲也
