着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,8,ホッコーメヴィウス,セ6,60,黒岩悠,3:26.2,,1.7,1,484(+4),[西] 清水久詞
2,7,10,マサハヤドリーム,セ10,60,森一馬,3:27.3,7,32.4,10,462(-4),[西] 今野貞一
3,8,12,スマートアペックス,牡5,60,中村将之,3:27.8,3.1/2,21.8,7,486(+8),[西] 中村直也
4,2,2,エイシンクリック,牡8,61,西谷誠,3:28.0,1.1/4,6.2,2,472(-4),[西] 坂口智康
5,1,1,マッスルビーチ,牡6,60,北沢伸也,3:28.3,1.1/2,26.0,9,484(-4),[西] 鈴木孝志
6,5,6,テイエムチューハイ,牡8,60,小野寺祐,3:28.5,1.1/4,117.5,11,468(0),[西] 五十嵐忠
7,6,9,ヴァーダイト,牡5,60,小牧加矢,3:30.2,10,6.5,3,494(-8),[西] 音無秀孝
8,7,11,ダイメイコスモス,牡6,60,植野貴也,3:30.6,2.1/2,149.5,12,506(+12),[西] 森田直行
9,8,13,リバーシブルレーン,牡6,60,石神深一,3:30.7,クビ,22.9,8,438(0),[東] 辻哲英
10,4,5,イッツトゥルー,牡4,60,高田潤,3:32.9,大,207.8,13,474(-6),[西] 中尾秀正
11,5,7,ザメイダン,牡6,60,上野翔,3:33.0,1/2,20.5,6,484(-8),[東] 新開幸一
中,3,3,アルーフクライ,セ8,60,五十嵐雄,,,14.2,4,478(+4),[東] 宗像義忠
中,4,4,ジェミニキング,セ6,60,難波剛健,,,18.5,5,486(+6),[西] 服部利之
