着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,5,アルーブルト,牡4,56,幸英明,1:52.8,,2.2,1,478(+2),[西] 畑端省吾
2,5,7,ラヴネヴァーエンズ,牡5,57,横山典弘,1:53.1,1.3/4,8.6,3,530(+12),[西] 安田翔伍
3,8,13,カシノブレンド,セ6,57,藤井勘一,1:53.1,アタマ,31.7,8,456(-4),[東] 蛯名利弘
4,6,8,レプンカムイ,牡4,56,鮫島克駿,1:53.2,1/2,2.7,2,480(+2),[西] 橋口慎介
5,4,4,ソルトイブキ,牡6,57,和田竜二,1:53.4,1.1/2,59.2,10,492(+2),[西] 木原一良
6,2,2,スズカデレヤ,牡5,57,秋山真一,1:53.7,1.1/2,11.1,4,522(-4),[西] 大橋勇樹
7,7,11,ヴァーダイト,牡5,57,福永祐一,1:53.7,クビ,19.6,6,504(+20),[西] 音無秀孝
8,6,9,メイショウササユリ,牝8,55,国分恭介,1:53.8,1/2,152.1,12,498(-12),[西] 松永幹夫
9,3,3,ベルゼール,牝4,54,団野大成,1:54.0,3/4,27.7,7,454(0),[西] 平田修
10,5,6,スズカパンサー,牡5,57,小崎綾也,1:54.2,1.1/4,57.1,9,468(-6),[西] 西村真幸
11,7,10,ヴィーヴァバッカス,牡7,57,斎藤新,1:54.4,1.1/4,141.2,11,480(+6),[東] 田中清隆
12,1,1,ホッコーハナミチ,牡4,56,池添謙一,1:54.8,2.1/2,14.3,5,488(+6),[西] 長谷川浩
13,8,12,シホノフォルテ,セ6,57,松田大作,1:56.4,10,189.7,13,506(+4),[西] 杉山佳明
