着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,9,ファイアランス,牡5,57,川田将雅,1:09.8,,4.0,2,512(+4),[西] 野中賢二
2,8,12,ジゲン,牡5,57,岩田望来,1:09.9,1/2,7.1,4,468(+4),[西] 中村直也
3,3,3,クリノサンレオ,牡9,57,森裕太朗,1:10.3,2.1/2,82.5,10,466(+2),[西] 藤沢則雄
4,8,11,ゴッドバンブルビー,牝6,55,藤岡佑介,1:10.3,ハナ,29.1,7,472(+10),[西] 飯田祐史
5,6,7,フルム,牡3,55,水口優也,1:10.5,1,11.5,6,474(+4),[西] 浜田多実
6,4,4,ランドボルケーノ,牡4,57,坂井瑠星,1:10.9,2.1/2,2.7,1,480(+2),[西] 安達昭夫
7,7,10,ラインガルーダ,牡5,57,小沢大仁,1:11.0,1/2,5.4,3,474(+8),[西] 松永昌博
8,5,6,ワイドカント,牡5,57,酒井学,1:11.4,2.1/2,53.1,9,518(+10),[西] 西園正都
9,6,8,エイシンバッカス,牡5,57,松若風馬,1:11.7,2,8.2,5,486(+2),[西] 今野貞一
10,5,5,アーマーバローズ,牡5,57,池添謙一,1:11.8,1/2,32.2,8,498(+4),[西] 上村洋行
11,2,2,ビップエレナ,牝4,55,松本大輝,1:12.3,3,118.9,11,474(-2),[東] 田島俊明
中,1,1,キングキャヴィア,牡5,57,城戸義政,,,274.0,12,518(-6),[西] 服部利之
