着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,11,アルサトワ,牡5,54.0,幸英明,1:44.8,,11.7,5,514(+4),[西] 斉藤崇史
2,8,12,カレンシュトラウス,牡5,55.0,津村明秀,1:44.9,1/2,2.8,1,518(-4),[西] 平田修
3,5,6,アイコンテーラー,牝4,52.0,亀田温心,1:45.0,3/4,6.5,4,472(0),[西] 河内洋
4,4,4,レッドガラン,牡7,57.5,斎藤新,1:45.1,1/2,4.1,2,518(-6),[西] 安田隆行
5,5,5,バイオスパーク,牡7,57.0,和田竜二,1:45.4,1.1/2,35.4,10,488(+6),[西] 浜田多実
6,2,2,サトノフェイバー,牡7,57.0,古川吉洋,1:45.6,1.1/2,11.9,6,510(-12),[西] 南井克巳
7,1,1,スーパーフェザー,セ7,54.0,松田大作,1:45.9,1.1/2,6.0,3,476(-4),[西] 渡辺薫彦
8,7,9,ラセット,牡7,55.0,藤岡佑介,1:46.0,3/4,24.3,7,496(0),[西] 庄野靖志
9,6,7,ウインアグライア,牝4,51.0,泉谷楓真,1:46.4,2.1/2,101.7,12,478(+2),[東] 和田雄二
10,3,3,ブラヴァス,牡6,57.0,岩田望来,1:46.5,クビ,29.0,9,502(-2),[西] 友道康夫
11,6,8,レッドジェニアル,セ6,56.0,鮫島克駿,1:47.0,3,28.5,8,482(0),[西] 高橋義忠
12,7,10,ミヤジコクオウ,牡5,55.0,松山弘平,1:47.1,3/4,39.6,11,512(0),[西] 川村禎彦
