着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,ディパッセ,牡3,53,川田将雅,1:52.7,,4.6,2,484(+10),[西] 高柳大輔
2,5,8,ブラックヘイロー,セ6,56,ルメール,1:52.7,クビ,13.9,7,494(-22),[東] 高橋文雅
3,7,12,メイショウミカワ,牡4,54,武豊,1:53.0,2,12.2,5,486(0),[西] 南井克巳
4,3,5,ゴールドハイアー,牡4,55,松山弘平,1:53.2,1,3.2,1,486(-8),[西] 大久保龍
5,7,13,ロッキーサンダー,牡5,55,角田大河,1:53.2,ハナ,6.9,4,480(0),[西] 石橋守
6,6,11,ビジン,牝3,51,富田暁,1:53.7,3,17.0,8,466(+2),[西] 武英智
7,4,7,ヒロノシュン,セ3,53,和田竜二,1:53.8,クビ,12.3,6,502(+10),[西] 川村禎彦
8,2,3,サステナブル,牡4,54,幸英明,1:53.9,1/2,38.7,12,514(+2),[西] 長谷川浩
9,8,14,クリノホノオ,牡5,55,藤岡康太,1:54.0,3/4,42.5,13,486(-4),[西] 谷潔
10,5,9,サンライズシェリー,牡5,54,吉田隼人,1:54.0,ハナ,37.8,10,492(-2),[西] 河内洋
11,2,2,メガゴールド,牡4,54,酒井学,1:54.0,クビ,38.6,11,520(-2),[西] 須貝尚介
12,4,6,リバプールタウン,牡7,55,坂井瑠星,1:54.2,3/4,37.4,9,492(-8),[西] 石橋守
13,6,10,ベルジュネス,セ6,53,松岡正海,1:54.5,2,174.8,15,476(+2),[東] 畠山吉宏
14,1,1,テイエムベンチャー,牡4,55,国分恭介,1:54.7,1.1/4,6.6,3,520(0),[西] 五十嵐忠
15,3,4,ナンヨープランタン,牡7,55,池添謙一,1:55.7,6,93.4,14,456(+2),[西] 松永幹夫
