着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,6,ベスビアナイト,セ5,55,岩田望来,3:20.4,,7.4,3,500(+6),[東] 国枝栄
2,4,4,ホウオウエクレール,牡5,55,藤岡康太,3:20.5,クビ,18.5,7,500(-2),[西] 宮徹
3,7,7,プリュムドール,牝4,52,武豊,3:20.6,1,6.3,2,466(-2),[西] 奥村豊
4,2,2,タイセイモナーク,牡6,56,和田竜二,3:20.7,1/2,8.8,4,502(0),[西] 西村真幸
5,7,8,マイネルコロンブス,牡5,55,団野大成,3:20.9,3/4,42.8,8,468(0),[東] 清水英克
5,8,9,ディヴァインラヴ,牝4,55,福永祐一,3:20.9,同着,1.7,1,494(+10),[西] 斉藤崇史
7,8,10,ダンディズム,セ6,55,富田暁,3:20.9,アタマ,10.6,5,480(+4),[西] 野中賢二
8,5,5,ジョウショームード,牡6,53,高倉稜,3:21.3,2.1/2,161.8,10,444(-4),[西] 服部利之
9,3,3,シロニイ,牡8,56,幸英明,3:21.5,1.1/2,14.7,6,512(+6),[西] 池江泰寿
10,1,1,スーパーフェイバー,牡4,53,酒井学,3:22.1,3.1/2,66.2,9,496(0),[西] 矢作芳人
