着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,シゲルタイタン,牡5,57,川田将雅,1:24.1,,3.2,2,492(0),[東] 伊藤圭三
2,4,7,アオイツヤヒメ,牝6,55,鮫島克駿,1:24.2,1/2,15.7,6,482(-10),[西] 高橋康之
3,7,13,ウィッチクラフト,セ6,57,和田竜二,1:24.6,2,115.8,14,512(-2),[西] 浜田多実
4,8,15,ワンダーイチョウ,牡4,57,長岡禎仁,1:24.6,クビ,7.7,3,488(0),[西] 杉山晴紀
5,3,6,シェパードボーイ,牡6,57,武豊,1:24.6,ハナ,19.7,7,444(-6),[西] 大久保龍
6,5,9,スリーピート,牡5,57,池添謙一,1:24.7,クビ,9.2,4,514(-2),[西] 上村洋行
7,6,11,ファイアランス,牡5,57,福永祐一,1:24.8,クビ,9.7,5,502(0),[西] 野中賢二
8,1,1,ソーラーフレア,牡7,57,吉田隼人,1:24.9,1/2,46.6,10,474(+2),[東] 高柳瑞樹
9,5,10,トウカイオラージュ,牡6,57,松若風馬,1:24.9,クビ,156.0,16,486(+6),[西] 長谷川浩
10,2,4,トーセンアラン,牡4,57,岩田望来,1:25.0,クビ,3.2,1,536(+4),[西] 池江泰寿
11,7,14,エターナリー,牡5,57,岩田康誠,1:25.0,アタマ,20.3,8,466(0),[西] 辻野泰之
12,3,5,ニシノホライゾン,牡5,57,松田大作,1:25.4,2.1/2,85.3,13,496(-16),[東] 的場均
13,6,12,メイショウマサヒメ,牝5,55,坂井瑠星,1:25.5,1/2,56.0,11,500(0),[西] 本田優
13,8,16,ミエノウインウイン,セ7,57,藤岡康太,1:25.5,同着,148.3,15,478(-2),[西] 高橋亮
15,1,2,メディーヴァル,牡4,57,幸英明,1:25.6,1/2,22.9,9,460(-4),[西] 寺島良
16,4,8,エンスージアズム,牝4,55,横山典弘,1:27.6,大,57.4,12,434(-6),[西] 安田翔伍
