着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,8,ハイエンド,牡3,55,坂井瑠星,2:05.7,,2.0,1,526(-2),[西] 清水久詞
2,2,2,シゲルバクハツ,牡4,57,秋山真一,2:06.0,2,8.1,4,504(0),[西] 谷潔
3,6,6,ジロー,牡5,57,水口優也,2:06.4,2.1/2,86.0,9,482(+4),[西] 岡田稲男
4,5,5,メイショウコジョウ,牡5,57,武豊,2:06.5,クビ,10.6,5,466(0),[西] 石橋守
5,4,4,フォレストキャット,牝4,55,藤岡康太,2:06.6,3/4,6.1,3,476(-12),[西] 野中賢二
6,7,7,クリノナイスガイ,セ5,57,和田竜二,2:07.7,7,16.4,6,476(+6),[西] 橋田満
7,1,1,シルバーエース,牡5,57,鮫島克駿,2:07.9,1,4.0,2,470(+10),[西] 橋口慎介
8,8,9,メイショウシロガネ,牡4,57,幸英明,2:08.1,1.1/2,30.9,7,464(0),[西] 松永昌博
9,3,3,ワイドレッジャドロ,牡5,57,浜中俊,2:09.0,5,136.7,10,520(+6),[西] 加用正
10,8,10,レッドエンヴィー,牡6,57,吉田隼人,2:09.4,2.1/2,56.6,8,502(-2),[西] 坂口智康
