着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,ボッケリーニ,牡4,57,戸崎圭太,1:49.8,,3.3,2,454(0),[西] 池江泰寿
2,5,9,ロザムール,牝4,55,北村宏司,1:49.9,1/2,12.1,5,486(+6),[東] 上原博之
3,4,7,モンテグロッソ,牡5,57,杉原誠人,1:49.9,クビ,26.8,9,502(+2),[東] 木村哲也
4,4,8,トラストケンシン,牡5,57,江田照男,1:50.2,2,23.4,7,462(+6),[東] 高橋文雅
5,8,15,ロライマ,セ7,57,斎藤新,1:50.3,クビ,53.5,14,456(0),[西] 松田国英
6,6,12,ハンターバレー,牡4,57,丸田恭介,1:50.5,1.1/4,49.7,12,488(-4),[東] 宗像義忠
7,3,5,オーヴォドーロ,牝5,55,横山典弘,1:50.5,ハナ,46.1,11,468(-2),[東] 久保田貴
8,5,10,サトノケンシロウ,牡7,57,秋山真一,1:50.6,3/4,66.8,15,474(0),[西] 池江泰寿
9,2,3,キングリッド,牡6,57,蛯名正義,1:50.7,1/2,78.7,16,452(-2),[東] 池上昌和
10,7,14,レッドベルディエス,牝4,55,三浦皇成,1:50.8,1/2,11.6,4,466(+6),[東] 鹿戸雄一
11,3,6,ゴールドスミス,セ6,57,津村明秀,1:51.0,1.1/4,6.2,3,522(+4),[東] 高柳瑞樹
12,8,16,マイネルラフレシア,牡7,57,野中悠太,1:51.2,1,50.1,13,474(-2),[東] 高橋裕
13,6,11,ドラグーンシチー,牡5,57,荻野極,1:51.5,1.3/4,16.6,6,504(+10),[西] 北出成人
14,1,1,アイスフィヨルド,牡5,57,内田博幸,1:52.2,4,43.6,10,450(+2),[東] 武藤善則
15,2,4,グロンディオーズ,牡5,57,木幡育也,1:52.3,3/4,24.4,8,558(+28),[東] 田村康仁
16,1,2,ニシノカツナリ,牡4,57,田辺裕信,1:52.7,2.1/2,3.2,1,484(+8),[東] 水野貴広
