着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,メイショウテンスイ,牡3,54,ルメール,1:21.8,,2.7,1,506(+3),[西] 南井克巳
2,3,5,ブルベアイリーデ,牡4,57,Ｍ．デム,1:21.8,クビ,11.0,4,488(-6),[西] 杉山晴紀
3,3,6,ハーグリーブス,牡5,56,吉田豊,1:22.1,1.3/4,23.2,10,500(-2),[東] 尾関知人
4,1,1,レシプロケイト,牡4,56,田辺裕信,1:22.2,3/4,9.0,3,500(-12),[西] 鮫島一歩
5,4,8,アードラー,牡6,57,丸山元気,1:22.2,ハナ,17.4,9,480(+6),[西] 音無秀孝
6,6,11,ロードグラディオ,牡4,56,石川裕紀,1:22.3,クビ,31.2,11,488(+2),[西] 西浦勝一
7,5,9,タガノアム,牝5,54,鮫島克駿,1:22.6,2,16.6,8,496(+4),[西] 浅見秀一
8,1,2,デターミネーション,牡4,56,戸崎圭太,1:22.6,クビ,12.4,5,476(0),[西] 小崎憲
9,5,10,スマートダンディー,牡6,59,秋山真一,1:22.7,1/2,14.1,6,504(+2),[西] 石橋守
10,4,7,エテルニテ,牝5,54,三浦皇成,1:22.8,クビ,112.2,15,504(+14),[西] 平田修
11,8,16,ラインカリーナ,牝4,54,石橋脩,1:22.9,1/2,77.7,13,494(+2),[東] 武藤善則
12,7,14,ショーム,牡5,57,津村明秀,1:23.0,1/2,16.6,7,494(-4),[東] 鈴木伸尋
13,8,15,サザンヴィグラス,牡5,56,野中悠太,1:23.0,アタマ,93.2,14,484(+2),[東] 根本康広
14,6,12,ドリュウ,牡5,56,大野拓弥,1:23.1,1/2,32.7,12,466(+22),[東] 土田稔
15,2,4,サトノファンタシー,牡7,58,北村宏司,1:23.4,2,116.2,16,490(-8),[西] 松田国英
16,2,3,ジャスパープリンス,牡5,57,内田博幸,1:23.8,2.1/2,4.7,2,488(+4),[西] 森秀行
