着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,7,スイープセレリタス,牝4,55,丸山元気,1:20.3,,2.6,1,502(+8),[東] 藤沢和雄
2,8,11,ミュージアムヒル,牝5,55,ヒューイ,1:20.3,クビ,5.0,2,480(-2),[東] 古賀慎明
3,8,10,ビリーバー,牝5,55,大野拓弥,1:20.4,クビ,7.1,4,466(+6),[東] 石毛善彦
4,4,4,レッドイグニス,セ7,57,田辺裕信,1:20.5,1/2,13.9,6,470(-2),[東] 鹿戸雄一
5,5,5,レジーナドーロ,牝5,55,レーン,1:20.5,クビ,7.2,5,464(+8),[東] 堀宣行
6,7,9,ネリッサ,牝4,55,横山和生,1:20.6,1/2,33.6,10,440(+10),[東] 勢司和浩
7,2,2,ダノンジャスティス,牡4,57,津村明秀,1:20.7,1/2,24.9,8,500(+4),[東] 田中博康
8,7,8,ボーダーオブライフ,牡6,57,伊藤工真,1:20.7,クビ,32.2,9,498(0),[東] 金成貴史
9,1,1,ウィンドライジズ,牡6,57,石橋脩,1:21.1,2.1/2,6.8,3,466(0),[東] 牧光二
10,6,6,ナンヨーアミーコ,セ7,57,柴田善臣,1:21.1,アタマ,60.5,11,428(-4),[東] 宗像義忠
11,3,3,ソーラーフレア,牡5,57,三浦皇成,1:21.3,1,16.0,7,454(0),[東] 高柳瑞樹
