着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,9,ステラヴェローチェ,牡2,55,横山典弘,1:39.6,,5.7,3,502(+14),[西] 須貝尚介
2,5,5,インフィナイト,牝2,54,北村友一,1:40.1,3,2.4,1,488(-2),[西] 音無秀孝
3,6,6,セイウンダイモス,牡2,55,内田博幸,1:40.5,2.1/2,53.6,9,470(-14),[東] 和田勇介
4,2,2,ジャンカズマ,牡2,55,戸崎圭太,1:40.6,1/2,10.3,5,448(-6),[西] 安田翔伍
5,7,8,キングストンボーイ,牡2,55,ルメール,1:40.7,1/2,4.7,2,488(-4),[東] 藤沢和雄
6,3,3,ビゾンテノブファロ,牡2,55,原優介,1:40.9,1,180.6,10,472(+2),[東] 小桧山悟
7,4,4,スペシャルトーク,牡2,55,Ｍ．デム,1:41.0,3/4,19.5,7,454(-4),[東] 杉浦宏昭
8,8,10,カガフラッシュ,牡2,55,江田照男,1:42.0,6,46.0,8,448(+2),[東] 萱野浩二
9,1,1,ピンクカメハメハ,牡2,55,三浦皇成,1:42.2,1.1/2,14.8,6,450(-8),[西] 森秀行
10,7,7,ダディーズビビッド,牡2,55,大野拓弥,1:42.7,3,7.0,4,478(+2),[西] 千田輝彦
