着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,クロノメーター,牡3,55,戸崎圭太,1:34.6,,2.9,1,444(+2),[東] 尾形和幸
2,8,14,チビラーサン,牝4,53,武藤雅,1:34.8,1,18.2,7,448(+2),[東] 中舘英二
3,8,15,ピーエムピンコ,牝3,52,嶋田純次,1:35.0,1.1/4,6.4,3,406(+6),[東] 和田正一
4,6,10,フランジヴェント,牝3,52,丸山元気,1:35.1,3/4,18.0,6,470(+2),[東] 金成貴史
5,3,5,フォースオブウィル,牡3,53,柴田善臣,1:35.1,クビ,13.4,5,460(0),[東] 粕谷昌央
6,4,6,オーロラフラッシュ,牝3,53,北村宏司,1:35.6,3,8.3,4,456(+4),[東] 藤沢和雄
7,7,12,アドマイヤシナイ,牡6,54,内田博幸,1:35.6,クビ,41.8,11,456(-6),[東] 柄崎孝
8,2,3,アビエルト,牡3,52,松若風馬,1:35.8,3/4,109.1,14,482(+1),[西] 森秀行
9,7,13,モデレイト,牝5,52,野中悠太,1:35.8,クビ,40.2,10,474(-12),[東] 松永康利
10,5,8,プリミエラムール,牝4,52,吉田豊,1:36.0,1.1/4,107.2,13,446(0),[東] 田島俊明
11,5,9,グランデマーレ,牡3,54,藤岡佑介,1:36.2,1.1/4,3.3,2,496(-6),[西] 藤岡健一
12,2,2,シャンボールナイト,セ5,53,黛弘人,1:36.3,1/2,168.5,15,462(-8),[東] 武井亮
13,6,11,テンワールドレイナ,牝5,52,江田照男,1:36.6,1.3/4,33.5,9,478(-2),[東] 矢野英一
14,3,4,リシュブール,牡5,55,三浦皇成,1:36.6,クビ,30.8,8,480(-4),[東] 宮田敬介
15,4,7,パルディエス,セ3,53,石川裕紀,1:37.9,8,77.6,12,456(+6),[東] 田中博康
