着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,コウソクスピード,牡3,56,ルメール,1:17.8,,2.3,1,524(+4),[東] 中舘英二
2,7,14,スワーヴシャルル,牡4,57,横山武史,1:17.9,1/2,3.7,2,468(-2),[西] 安田隆行
3,3,5,シセイタケル,牡5,57,石橋脩,1:17.9,クビ,18.7,6,486(0),[東] 高橋文雅
4,4,7,フジノタカネ,牡4,57,石川裕紀,1:18.2,2,42.2,11,528(+6),[東] 手塚貴久
5,5,10,コパシーナ,セ3,56,田辺裕信,1:18.2,ハナ,9.2,3,490(0),[東] 伊藤圭三
6,1,1,ノーベルプライズ,牡4,57,丸山元気,1:18.3,1/2,37.8,10,506(+2),[東] 古賀史生
7,1,2,パイロジェン,セ4,57,内田博幸,1:18.4,クビ,150.0,16,446(0),[東] 伊藤圭三
8,2,4,ウメタロウ,牡5,57,江田照男,1:18.5,1/2,87.5,14,506(+4),[東] 伊藤大士
9,5,9,ショウナンガナドル,牡4,57,戸崎圭太,1:18.9,2.1/2,10.6,4,492(+2),[東] 田中剛
10,6,12,モンテルース,牝5,55,斎藤新,1:19.0,3/4,147.9,15,486(+6),[西] 杉山晴紀
11,8,15,ミッキーハイド,牡5,57,菊沢一樹,1:19.0,クビ,23.9,9,506(+4),[東] 菊沢隆徳
12,3,6,ボナヴィーゴ,牡5,57,荻野極,1:19.0,ハナ,45.7,12,504(0),[西] 吉岡辰弥
13,4,8,メイショウナパワン,牡3,56,横山和生,1:19.1,アタマ,18.5,5,484(-6),[西] 飯田祐史
14,2,3,ニシノミンクス,牝3,54,三浦皇成,1:19.6,3,52.6,13,458(0),[東] 伊藤圭三
15,8,16,モズベイビー,牡4,57,菱田裕二,1:19.6,クビ,22.7,7,506(-8),[西] 牧浦充徳
16,6,11,オメガエリタージュ,牡3,56,武豊,1:19.6,ハナ,23.3,8,450(-6),[東] 斎藤誠
