着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,ブルベアイリーデ,牡4,56,Ｍ．デム,1:35.9,,8.7,5,490(-2),[西] 杉山晴紀
2,6,12,バレッティ,セ6,56,横山典弘,1:36.1,1.1/4,8.5,4,508(+4),[東] 久保田貴
3,8,15,メモリーコウ,牝5,55,古川吉洋,1:36.1,クビ,15.3,7,462(-4),[西] 松永幹夫
4,8,16,ドリュウ,牡5,56,田辺裕信,1:36.3,1.1/4,13.7,6,452(+6),[東] 土田稔
5,7,14,コズミックフォース,牡5,56,ヒューイ,1:36.4,3/4,39.3,11,480(-8),[東] 国枝栄
6,3,6,ロードグラディオ,牡4,56,津村明秀,1:36.4,ハナ,32.3,9,488(+2),[西] 西浦勝一
7,2,4,ブレスジャーニー,牡6,56,三浦皇成,1:36.5,1/2,5.4,2,466(-14),[西] 佐々木晶
8,3,5,アードラー,牡6,57,石橋脩,1:36.6,クビ,32.7,10,482(0),[西] 音無秀孝
9,4,7,ダイメイフジ,牡6,58,北村宏司,1:36.8,1,7.0,3,530(+2),[西] 森田直行
10,4,8,ゴライアス,牡5,56,ルメール,1:36.9,1/2,2.6,1,506(+2),[東] 高木登
11,6,11,アルドーレ,牡5,56,田中勝春,1:36.9,クビ,62.2,12,476(-14),[西] 昆貢
12,5,9,タマモカトレア,牝5,54,吉田豊,1:37.0,クビ,132.9,15,478(-12),[西] 木原一良
13,5,10,イーグルフェザー,セ7,56,大野拓弥,1:37.2,1.1/4,90.3,14,488(-6),[東] 小笠倫弘
14,1,2,アウトライアーズ,牡6,56,武藤雅,1:37.5,1.1/2,77.8,13,496(-2),[東] 小島茂之
15,7,13,マジカルスペル,牡6,56,岡田祥嗣,1:37.7,1.1/2,25.1,8,536(-10),[西] 藤原英昭
16,1,1,アップクォーク,セ7,56,石川裕紀,1:38.2,3,158.6,16,492(-4),[東] 中川公成
