着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,ヒュミドール,セ4,57,吉田豊,1:46.7,,47.2,12,462(0),[東] 小手川準
2,1,1,レッドベルローズ,牝5,55,武藤雅,1:47.0,1.3/4,35.2,11,468(0),[東] 鹿戸雄一
3,8,14,ヴァンランディ,牡4,57,丸山元気,1:47.1,クビ,34.4,9,456(0),[東] 藤沢和雄
4,8,15,フィニフティ,牝5,55,岩田望来,1:47.2,3/4,15.6,6,456(+2),[西] 藤原英昭
5,5,8,サトノウィザード,牡4,57,三浦皇成,1:47.3,1/2,2.4,1,482(-8),[西] 松田国英
6,2,2,サンライズオネスト,牡3,55,松山弘平,1:47.3,ハナ,13.4,5,462(-8),[西] 河内洋
7,6,10,クロノメーター,牡3,55,戸崎圭太,1:47.3,ハナ,6.0,3,448(+4),[東] 尾形和幸
8,3,4,コマノウインクル,牡3,55,加藤祥太,1:47.5,1.1/4,19.4,7,496(+4),[西] 庄野靖志
9,5,9,ワールドヘリテージ,牡5,57,北村宏司,1:47.5,クビ,115.0,13,460(+8),[東] 金成貴史
10,7,13,エターナルヴィテス,牡4,57,田中勝春,1:47.8,1.3/4,187.3,15,472(+16),[東] 松山将樹
11,4,6,サトノフウジン,牡3,55,ルメール,1:47.8,アタマ,4.1,2,466(+4),[東] 堀宣行
12,2,3,スパイラルダイブ,牡6,57,田辺裕信,1:48.2,2,35.1,10,444(+2),[東] 古賀慎明
13,3,5,オメガラヴィサン,セ5,57,Ｍ．デム,1:48.4,1.1/4,11.7,4,486(-2),[西] 安田翔伍
14,7,12,サトノエルドール,牡4,57,横山武史,1:48.4,ハナ,22.5,8,474(+6),[東] 国枝栄
15,4,7,サンラモンバレー,牡5,57,大野拓弥,1:51.7,大,180.3,14,490(+2),[西] 池江泰寿
