0,1,2,3
単勝,3,520,2
複勝,3 9 13,160 120 230,2 1 4
枠連,2 - 5,500,1
馬連,3 - 9,630,1
ワイド,3 - 9 3 - 13 9 - 13,270 800 370,1 8 3
馬単,3 → 9,1690,4
三連複,3 - 9 - 13,1480,2
三連単,3 → 9 → 13,8780,14
