着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,ゴールドスミス,セ6,55,武豊,2:03.0,,6.2,2,512(+2),[東] 高柳瑞樹
2,4,4,ヴァンランディ,牡4,56,ルメール,2:03.0,クビ,2.1,1,456(0),[東] 藤沢和雄
3,1,1,エターナルヴィテス,牡4,55,田中勝春,2:03.1,1/2,22.4,8,482(0),[東] 松山将樹
4,4,5,クリノオスマン,セ6,54,Ｍ．デム,2:03.2,3/4,8.5,4,454(+2),[東] 伊藤伸一
5,5,7,ルックスマート,牡5,55,ヒューイ,2:03.3,クビ,24.6,9,480(+2),[東] 小島茂之
6,6,8,マイネルズイーガー,牡6,54,野中悠太,2:03.4,1/2,12.6,6,514(0),[東] 武藤善則
7,8,13,マイネルステレール,牡4,55,津村明秀,2:03.6,1.1/4,10.4,5,482(+2),[東] 菊川正達
8,3,3,アシェット,牝5,51,武士沢友,2:03.7,3/4,28.9,10,440(0),[東] 高橋文雅
9,5,6,ストロングレヴィル,牡6,54,松山弘平,2:03.8,クビ,6.8,3,496(+2),[東] 堀宣行
10,8,12,テンワールドレイナ,牝5,52,石川裕紀,2:03.8,アタマ,19.6,7,480(-6),[東] 矢野英一
11,7,10,エニグマバリエート,牡8,53,吉田豊,2:04.2,2.1/2,122.6,11,496(+2),[東] 戸田博文
12,6,9,タニノホウザン,牡6,52,木幡育也,2:04.3,1/2,375.1,13,480(+2),[東] 星野忍
13,7,11,スズカヴァンガード,セ9,52,武藤雅,2:04.3,ハナ,257.5,12,494(+4),[東] 小島茂之
