着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,ヴァンランディ,牡4,57,ルメール,2:02.4,,2.4,1,456(0),[東] 藤沢和雄
2,3,3,モクレレ,セ6,57,戸崎圭太,2:02.5,1/2,11.3,6,502(-4),[東] 国枝栄
3,6,6,ガロシェ,牝4,55,Ｍ．デム,2:02.5,クビ,5.6,3,462(+6),[東] 戸田博文
4,5,5,ポリアンサ,牝4,55,杉原誠人,2:02.6,クビ,78.9,9,480(0),[東] 木村哲也
5,7,9,プライドランド,牡4,57,北村友一,2:02.8,1.1/2,3.5,2,460(-2),[西] 高野友和
6,6,7,エバーミランダ,牝5,55,横山典弘,2:03.2,2.1/2,9.4,4,442(+10),[東] 久保田貴
7,1,1,モイ,牝4,55,武藤雅,2:03.3,クビ,90.3,10,382(-10),[西] 寺島良
8,8,10,マイネルステレール,牡4,57,丹内祐次,2:03.6,2,28.3,7,484(+2),[東] 菊川正達
9,8,11,メイオール,牝4,55,津村明秀,2:03.7,1/2,40.4,8,466(-2),[東] 岩戸孝樹
10,4,4,コンドゥクシオン,牡3,54,横山武史,2:04.0,1.3/4,10.3,5,520(+12),[東] 中舘英二
11,7,8,ヴァンベールシチー,セ6,57,木幡巧也,2:04.0,クビ,181.0,11,424(+12),[東] 池上昌和
