着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,ラストマン,牡3,53,戸崎圭太,2:34.3,,4.4,2,478(0),[東] 戸田博文
2,6,11,ヒロイックテイル,牡3,53,丸山元気,2:34.3,ハナ,2.1,1,476(-2),[西] 本田優
3,2,4,フローリン,牡5,54,中井裕二,2:35.2,5,25.6,8,476(+4),[西] 中内田充
4,4,7,クロカドッグ,牡3,52,秋山稔樹,2:36.8,10,60.9,11,498(-2),[東] 竹内正洋
5,1,1,ホウオウトゥルース,セ4,54,大野拓弥,2:36.9,クビ,7.5,3,472(-2),[東] 高木登
6,3,6,リヴィエラ,牡4,55,横山武史,2:37.1,1.1/4,14.8,6,508(-4),[西] 渡辺薫彦
7,8,16,ミラクルヒッター,牡5,53,田中勝春,2:37.2,1/2,50.8,10,494(-4),[東] 菊川正達
8,3,5,オクラホマ,牡6,53,横山和生,2:37.3,クビ,68.4,12,522(+6),[東] 高橋文雅
9,7,14,ギガバッケン,牡5,54,内田博幸,2:37.4,3/4,78.4,14,562(-10),[東] 中川公成
10,7,13,エコロドリーム,牡4,54,柴田善臣,2:38.1,4,23.5,7,480(+8),[東] 岩戸孝樹
11,5,9,トレイントレイン,牡4,55,石橋脩,2:38.2,クビ,32.3,9,512(-6),[東] 池上昌和
12,4,8,ジーマックス,牡3,53,北村宏司,2:38.3,1/2,14.5,5,524(-2),[東] 中舘英二
13,8,15,エグジットラック,牡6,53,江田照男,2:38.4,1/2,69.8,13,518(-4),[東] 田村康仁
14,6,12,ノーチカルチャート,牡4,55,ルメール,2:39.2,5,11.9,4,484(-8),[西] 奥村豊
15,1,2,ローリエテソーロ,牡4,53,木幡巧也,2:40.2,6,113.7,15,532(0),[東] 加藤和宏
16,5,10,アイファーアクター,牡4,54,宮崎北斗,2:41.0,5,173.3,16,486(+4),[東] 伊藤伸一
