着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,16,アストラエンブレム,セ7,58,石川裕紀,1:08.9,,30.3,8,476(0),[東] 小島茂之
2,6,11,ニシオボヌール,セ8,56,横山典弘,1:09.0,クビ,40.6,10,498(-2),[西] 高橋亮
3,7,14,ケープコッド,牝3,53,津村明秀,1:09.0,ハナ,2.8,1,480(-2),[東] 高柳瑞樹
4,6,12,ブライティアレディ,牝7,54,田中勝春,1:09.1,3/4,103.1,16,434(-2),[西] 武幸四郎
5,4,7,トウショウピスト,牡8,57,江田照男,1:09.1,クビ,48.8,11,502(+20),[東] 土田稔
6,5,10,ヒロイックアゲン,牝6,54,荻野極,1:09.1,ハナ,8.9,4,500(+6),[東] 加藤和宏
7,3,6,アマルフィコースト,牝5,54,勝浦正樹,1:09.2,クビ,11.2,5,470(-8),[西] 牧田和弥
8,1,1,タマモメイトウ,牡4,56,藤田菜七,1:09.2,アタマ,51.1,12,490(+2),[西] 藤岡健一
9,4,8,ジョーマンデリン,牝4,54,北村宏司,1:09.3,クビ,6.1,3,488(-2),[西] 清水久詞
10,2,4,コントラチェック,牝4,56,丸山元気,1:09.3,アタマ,3.8,2,478(+8),[東] 藤沢和雄
11,7,13,イエローマリンバ,牝5,54,武藤雅,1:09.4,1/2,67.1,14,444(-4),[西] 河内洋
12,5,9,アユツリオヤジ,牡6,56,横山和生,1:09.7,2,34.0,9,498(+4),[西] 村山明
13,8,15,メイショウキョウジ,牡5,56,斎藤新,1:09.9,3/4,18.1,6,486(+4),[西] 藤岡健一
14,2,3,レジェーロ,牝3,53,大野拓弥,1:10.2,2,27.2,7,412(-4),[西] 西村真幸
15,3,5,アルミューテン,牝6,54,柴田大知,1:10.4,1.1/4,58.4,13,502(0),[東] 南田美知
16,1,2,カイザーメランジェ,牡5,58,内田博幸,1:10.9,3,68.1,15,496(+10),[東] 中野栄治
