着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,クルーガー,牡8,57.0,石橋脩,1:32.8,,10.2,4,530(+2),[西] 高野友和
2,3,5,ボンセルヴィーソ,牡6,54.0,木幡巧也,1:33.1,2,51.6,13,480(+2),[西] 池添学
3,3,6,レイエンダ,牡5,57.0,丸山元気,1:33.1,ハナ,11.8,5,494(-2),[東] 藤沢和雄
4,6,11,ケイアイノーテック,牡5,57.0,津村明秀,1:33.2,1/2,13.0,6,470(-4),[西] 平田修
5,4,7,プリモシーン,牝5,56.0,Ｍ．デム,1:33.3,1/2,2.4,1,500(-4),[東] 木村哲也
6,7,14,ドーヴァー,牡7,56.0,田辺裕信,1:33.3,ハナ,32.3,11,506(+2),[東] 伊藤圭三
7,1,2,ストーミーシー,牡7,56.5,横山武史,1:33.3,クビ,8.8,3,552(+4),[東] 斎藤誠
8,8,15,カツジ,牡5,56.0,松山弘平,1:33.3,アタマ,15.7,7,490(-2),[西] 池添兼雄
9,5,9,ブラックムーン,牡8,57.0,吉田豊,1:33.5,1,94.7,15,498(0),[西] 西浦勝一
10,2,3,ジャンダルム,牡5,56.0,藤井勘一,1:33.6,3/4,8.1,2,508(-2),[西] 池江泰寿
11,4,8,トーラスジェミニ,牡4,54.0,木幡育也,1:33.9,1.3/4,17.8,9,482(-2),[東] 小桧山悟
12,7,13,エメラルファイト,牡4,56.0,石川裕紀,1:34.0,1/2,35.2,12,464(0),[東] 相沢郁
13,6,12,ペプチドバンブー,牡5,54.0,松田大作,1:34.7,4,18.3,10,508(-4),[西] 武英智
14,8,16,マイスタイル,牡6,57.5,横山典弘,1:35.9,7,15.7,8,458(-10),[西] 昆貢
15,5,10,ムーンクエイク,セ7,56.0,北村宏司,1:36.8,5,70.6,14,512(+8),[東] 藤沢和雄
16,1,1,ナインテイルズ,牡9,54.0,野中悠太,1:39.2,大,276.0,16,484(-4),[西] 長谷川浩
