着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,14,ミッキースワロー,牡6,56,横山典弘,2:32.9,,3.4,1,478(-4),[東] 菊沢隆徳
2,6,10,モズベッロ,牡4,56,池添謙一,2:33.1,1.1/4,5.0,2,472(-6),[西] 森田直行
3,7,12,スティッフェリオ,牡6,57,田辺裕信,2:33.1,クビ,19.4,9,448(-6),[西] 音無秀孝
4,7,11,サンアップルトン,牡4,55,柴田善臣,2:33.3,1.1/4,9.3,6,470(-4),[東] 中野栄治
5,8,13,アイスバブル,牡5,56,津村明秀,2:33.5,1.1/4,60.4,11,452(-8),[西] 池江泰寿
6,5,8,エタリオウ,牡5,56,岩田康誠,2:33.5,ハナ,5.2,3,466(+4),[西] 友道康夫
7,3,4,レッドレオン,牡5,56,藤岡佑介,2:34.3,5,9.0,4,452(-4),[西] 角居勝彦
8,4,6,ウインイクシード,牡6,56,横山武史,2:34.4,1/2,15.9,8,496(-2),[東] 鈴木伸尋
9,3,3,ポンデザール,牝5,54,石橋脩,2:34.4,クビ,48.5,10,498(-2),[東] 堀宣行
10,1,1,サトノクロニクル,牡6,56,大野拓弥,2:34.7,1.3/4,9.1,5,468(+4),[西] 池江泰寿
11,2,2,マイネルカレッツァ,牡8,56,丹内祐次,2:35.2,3,282.7,14,518(+2),[東] 加藤士津
12,4,5,ヤマカツライデン,牡8,56,勝浦正樹,2:35.4,1.1/4,133.7,13,544(-10),[西] 池添兼雄
13,5,7,ソウルスターリング,牝6,54,丸山元気,2:35.7,2,13.6,7,512(0),[東] 藤沢和雄
14,6,9,ガンコ,牡7,56,松田大作,2:37.2,9,94.7,12,510(0),[西] 武英智
