着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,ルトロヴァイユ,牝3,53,吉田豊,2:17.6,,9.3,5,478(+4),[東] 竹内正洋
2,2,3,マイネルミュトス,牡4,57,柴田大知,2:17.6,アタマ,9.2,4,486(+4),[東] 鹿戸雄一
3,3,5,ビートザウイングス,セ3,55,武藤雅,2:17.7,クビ,11.3,7,480(+6),[東] 手塚貴久
4,8,16,ウインリベルタ,牡4,57,戸崎圭太,2:17.8,3/4,31.6,10,492(+10),[東] 青木孝文
5,5,9,リアム,牡3,55,横山武史,2:17.8,アタマ,6.1,3,532(+12),[東] 萩原清
6,7,14,オムニプレゼンス,牝3,53,三浦皇成,2:17.9,クビ,28.5,9,454(+14),[東] 国枝栄
7,8,18,ナミブ,セ4,57,江田照男,2:18.1,1,38.3,11,454(-2),[東] 南田美知
8,1,1,ヒューマンコメディ,牝3,53,Ｍ．デム,2:18.3,1.1/4,38.7,12,480(+4),[東] 水野貴広
9,6,11,ワタシヲマッテル,牝5,55,吉田隼人,2:18.3,アタマ,175.0,16,470(0),[東] 粕谷昌央
10,8,17,プルクラ,牡4,57,ルメール,2:18.4,1/2,10.8,6,476(+10),[東] 堀宣行
11,5,10,ジューンバラード,牝4,55,武士沢友,2:18.4,クビ,75.6,13,436(+4),[東] 堀井雅広
12,4,7,マイネルクロンヌ,牡3,55,丹内祐次,2:18.6,3/4,76.8,14,510(-2),[東] 青木孝文
13,2,4,ミッキーハッスル,セ3,55,大野拓弥,2:18.6,クビ,13.4,8,448(+6),[東] 久保田貴
14,7,13,トウカイオルデン,牡5,57,坂井瑠星,2:18.7,1/2,127.3,15,478(+14),[東] 菊川正達
15,7,15,カイザースクルーン,セ4,57,津村明秀,2:19.1,2.1/2,6.0,2,488(+2),[東] 相沢郁
16,6,12,ゴルコンダ,牡3,55,川田将雅,2:19.5,2.1/2,3.5,1,570(+18),[東] 木村哲也
17,3,6,パラティーノヒル,牝3,53,勝浦正樹,2:19.7,1.1/4,287.0,18,396(-19),[東] 南田美知
18,4,8,ロジポルカ,牡4,57,内田博幸,2:20.1,2.1/2,193.8,17,486(+16),[東] 菊沢隆徳
