着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,10,ライラックカラー,牡5,56,マーフィ,1:08.4,,3.2,1,468(+6),[東] 藤沢和雄
2,7,8,ペイシャフェリシタ,牝7,55,田辺裕信,1:08.5,3/4,3.9,2,492(0),[東] 高木登
3,3,3,レジーナフォルテ,牝6,55,杉原誠人,1:08.5,クビ,5.0,3,504(+10),[東] 佐藤吉勝
4,6,7,キングハート,牡7,58,北村宏司,1:08.6,クビ,14.7,7,504(+6),[東] 星野忍
5,8,11,アルマエルナト,セ9,56,柴田大知,1:08.8,1.1/4,40.7,8,480(0),[東] 伊藤大士
6,4,4,ビップライブリー,牡7,58,大野拓弥,1:08.8,クビ,49.9,9,460(-4),[西] 清水久詞
7,2,2,ロジクライ,牡7,59,ミナリク,1:08.9,1/2,9.3,6,518(-6),[西] 須貝尚介
8,6,6,ミキノドラマー,牡7,56,菊沢一樹,1:08.9,クビ,144.5,10,504(+10),[東] 南田美知
9,1,1,メイソンジュニア,牡6,56,津村明秀,1:09.0,クビ,6.7,4,492(-8),[西] 渡辺薫彦
10,5,5,エスターテ,牝5,54,松岡正海,1:09.2,1.1/4,8.9,5,426(+4),[東] 伊藤伸一
11,7,9,トウショウピスト,牡8,57,江田照男,1:09.4,1.1/2,199.2,11,492(+2),[東] 土田稔
