着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,16,クレッセントムーン,牡4,57,横山武史,1:55.2,,4.2,2,512(+6),[西] 高野友和
2,3,6,キャノンバローズ,セ4,57,浜中俊,1:55.4,1,3.3,1,450(-4),[西] 斉藤崇史
3,7,14,グレンマクナス,牡6,57,大野拓弥,1:55.8,2.1/2,34.5,7,526(+10),[東] 牧光二
4,8,15,シークレットアイズ,牡4,57,ルメール,1:55.9,クビ,4.4,3,512(+14),[東] 藤沢和雄
5,4,7,タイキルークス,牡3,56,菊沢一樹,1:55.9,アタマ,9.4,5,510(+6),[東] 菊沢隆徳
6,6,11,リワードノルン,牝4,55,横山典弘,1:56.0,1/2,37.3,8,474(0),[東] 藤原辰雄
7,2,3,サンレイファイト,牡4,57,和田竜二,1:56.1,クビ,51.1,10,474(+4),[西] 西橋豊治
8,4,8,オンザウェイ,牡4,57,嘉藤貴行,1:56.1,クビ,98.4,14,544(+22),[東] 大和田成
9,3,5,ルナエクリプス,牡3,56,石橋脩,1:56.4,2,13.6,6,520(-4),[東] 田村康仁
10,5,10,チェリートリトン,牡6,57,小林凌大,1:56.5,クビ,42.7,9,502(+2),[東] 小西一男
11,2,4,コパノリッチマン,牡3,56,柴田大知,1:56.6,1/2,65.0,11,520(+4),[西] 村山明
12,5,9,キョウエイパラスト,牡3,56,戸崎圭太,1:56.6,クビ,6.7,4,510(0),[東] 中川公成
13,1,2,リンガスビンゴ,牝5,55,内田博幸,1:56.7,1/2,151.6,15,546(+22),[東] 高橋祥泰
14,6,12,デストロイ,牡6,57,Ｍ．デム,1:57.4,4,77.5,12,524(+12),[東] 高橋裕
15,1,1,マックスアン,牡4,57,松山弘平,1:57.5,1/2,80.7,13,486(+16),[東] 大和田成
16,7,13,ウインドオブホープ,セ7,57,勝浦正樹,1:59.2,10,183.7,16,542(+6),[東] 石毛善彦
