0,1,2,3
単勝,9,320,1
複勝,9 4 7,170 630 300,1 9 6
枠連,4 - 6,1770,7
馬連,4 - 9,7290,23
ワイド,4 - 9 7 - 9 4 - 7,"1,770 890 3,970",17 8 48
馬単,9 → 4,10140,36
三連複,4 - 7 - 9,19760,71
三連単,9 → 4 → 7,107000,359
