0,1,2,3
単勝,9,2710,10
複勝,9 1 10,590 230 410,10 2 9
枠連,1 - 5,1670,5
馬連,1 - 9,10290,41
ワイド,1 - 9 9 - 10 1 - 10,"3,060 3,480 1,880",44 46 26
馬単,9 → 1,23610,90
三連複,1 - 9 - 10,32400,122
三連単,9 → 1 → 10,235870,831
