0,1,2,3
単勝,5,110,1
複勝,5 3 4,110 320 200,1 5 4
枠連,3 - 5,1430,4
馬連,3 - 5,1390,4
ワイド,3 - 5 4 - 5 3 - 4,"580 280 1,580",6 3 14
馬単,5 → 3,1660,4
三連複,3 - 4 - 5,2430,8
三連単,5 → 3 → 4,7270,21
