0,1,2,3
単勝,11,290,1
複勝,11 3 10,140 140 320,1 2 8
枠連,2 - 6,520,1
馬連,3 - 11,790,1
ワイド,3 - 11 10 - 11 3 - 10,"310 1,020 740",1 12 6
馬単,11 → 3,1220,1
三連複,3 - 10 - 11,3040,5
三連単,11 → 3 → 10,10360,10
