0,1,2,3
単勝,10,290,1
複勝,10 1 3,140 410 150,1 8 2
枠連,1 - 8,3370,12
馬連,1 - 10,5360,20
ワイド,1 - 10 3 - 10 1 - 3,"1,430 280 1,600",21 1 23
馬単,10 → 1,7250,33
三連複,1 - 3 - 10,5630,21
三連単,10 → 1 → 3,36480,140
