0,1,2,3
単勝,7,230,1
複勝,7 9 5,110 130 310,1 2 7
枠連,7 - 8,360,1
馬連,7 - 9,480,2
ワイド,7 - 9 5 - 7 5 - 9,"210 560 1,090",1 6 17
馬単,7 → 9,690,1
三連複,5 - 7 - 9,2010,8
三連単,7 → 9 → 5,5310,13
