0,1,2,3
単勝,8,240,1
複勝,8 4 14,130 260 460,1 3 9
枠連,3 - 5,590,2
馬連,4 - 8,1120,2
ワイド,4 - 8 8 - 14 4 - 14,"410 1,100 2,740",2 12 27
馬単,8 → 4,1710,3
三連複,4 - 8 - 14,7820,26
三連単,8 → 4 → 14,24830,69
