0,1,2,3
単勝,5,330,1
複勝,5 12 13,160 290 630,1 5 9
枠連,3 - 6,920,4
馬連,5 - 12,1960,7
ワイド,5 - 12 5 - 13 12 - 13,"740 1,950 4,880",7 21 43
馬単,5 → 12,2950,10
三連複,5 - 12 - 13,23680,67
三連単,5 → 12 → 13,83060,250
