0,1,2,3
単勝,9,490,3
複勝,9 7 13,150 140 130,3 2 1
枠連,4 - 5,730,3
馬連,7 - 9,1190,3
ワイド,7 - 9 9 - 13 7 - 13,450 300 290,3 2 1
馬単,9 → 7,2280,6
三連複,7 - 9 - 13,990,1
三連単,9 → 7 → 13,6820,7
