0,1,2,3
単勝,16,300,1
複勝,16 17 3,150 340 200,1 6 2
枠連,8 - 8,1180,5
馬連,16 - 17,2160,7
ワイド,16 - 17 3 - 16 3 - 17,"840 490 1,310",7 2 15
馬単,16 → 17,3120,7
三連複,3 - 16 - 17,4260,7
三連単,16 → 17 → 3,22080,31
