着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,ヒデノヴィーナス,牝3,52,藤岡康太,0:58.0,,7.2,3,456(+10),[西] 梅田智之
2,5,5,スズカグラーテ,牝5,55,柴山雄一,0:58.3,1.3/4,13.6,5,464(-8),[東] 柄崎孝
3,4,4,アカネサス,牝3,52,池添謙一,0:58.3,ハナ,1.9,1,492(+2),[西] 浅見秀一
4,6,7,テイエムチェロキー,牡5,57,古川吉洋,0:58.4,3/4,7.9,4,488(0),[西] 杉山晴紀
5,3,3,クーリュ,牝5,55,黛弘人,0:58.4,クビ,23.0,6,476(0),[東] 石毛善彦
6,7,9,ポップシンガー,牝5,55,勝浦正樹,0:58.5,クビ,26.8,7,456(-2),[東] 鈴木伸尋
7,1,1,タマモコーラス,牝5,55,城戸義政,0:58.7,1.1/4,57.7,9,462(+6),[西] 武英智
8,8,10,デザートストーム,牡5,57,ルメール,0:58.7,クビ,3.9,2,456(+8),[西] 西浦勝一
9,6,6,サンデュランゴ,牝5,55,横山武史,0:59.4,4,158.9,11,484(0),[東] 蛯名利弘
10,7,8,ガウル,牡4,57,加藤祥太,0:59.4,クビ,39.5,8,488(+8),[西] 庄野靖志
11,8,11,インシュラー,セ5,57,丹内祐次,0:59.8,2.1/2,113.0,10,452(-4),[東] 宗像義忠
