着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,11,スマートセラヴィー,牡3,54,岩田康誠,1:45.3,,4.8,3,490(-8),[西] 矢作芳人
2,8,12,ロジシルキー,牝3,52,池添謙一,1:45.5,1,12.2,6,540(-10),[東] 大竹正博
3,7,10,サトノゲイル,牡4,57,藤岡佑介,1:46.0,3,8.7,5,466(0),[西] 池江泰寿
4,6,7,ペイシャボム,牡5,57,加藤祥太,1:46.1,クビ,84.7,11,476(-14),[東] 本間忍
5,7,9,サンチェサピーク,牡5,57,ルメール,1:46.1,クビ,3.1,1,534(-8),[東] 加藤征弘
6,5,6,ディーズフェイク,牝4,55,松岡正海,1:46.1,ハナ,5.5,4,482(+6),[東] 藤原辰雄
7,2,2,ダンケシェーン,牡4,57,横山和生,1:46.2,クビ,23.7,7,478(-2),[西] 昆貢
8,3,3,パイロキネシスト,牡7,57,黛弘人,1:46.4,1.1/2,50.5,9,506(+8),[東] 藤原辰雄
9,4,4,テイエムチェロキー,牡5,57,古川吉洋,1:46.4,ハナ,4.3,2,490(+2),[西] 杉山晴紀
10,6,8,ギラーミン,セ4,57,松田大作,1:47.0,3.1/2,59.1,10,506(+4),[西] 松永幹夫
11,1,1,キープシークレット,牝4,55,石川倭,1:47.1,1/2,113.8,12,462(0),[西] 石坂公一
12,5,5,セイリスペクト,牡4,57,国分恭介,1:47.3,1.1/2,45.6,8,476(0),[西] 長谷川浩
