着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,15,キャプテンドレイク,牡5,57,藤岡康太,1:08.8,,4.2,1,486(0),[西] 今野貞一
2,6,12,サニーオーシャン,牡4,56,坂井瑠星,1:08.8,クビ,35.1,12,466(+4),[東] 中野栄治
3,7,14,クープドクール,牝4,54,斎藤新,1:08.9,クビ,9.3,5,478(+14),[西] 高橋義忠
4,8,16,ガリレイ,セ5,57,菱田裕二,1:08.9,アタマ,13.0,7,492(+2),[西] 高橋亮
5,4,7,ヴィズサクセス,牡5,57,横山和生,1:09.0,1,8.0,4,482(-2),[東] 奥村武
6,5,9,ミアグア,牝7,55,田中健,1:09.0,ハナ,35.0,11,458(0),[西] 石橋守
7,8,18,ルクルト,牡5,57,鮫島克駿,1:09.1,1/2,12.4,6,460(+2),[西] 吉村圭司
8,8,17,マテンロウディーバ,牝5,55,中井裕二,1:09.1,クビ,40.0,13,402(-10),[西] 中内田充
9,1,1,メイショウゲンセン,牝5,55,吉田隼人,1:09.2,1/2,4.3,2,428(-4),[西] 武幸四郎
10,3,5,レオハイセンス,牝5,55,黛弘人,1:09.2,アタマ,29.7,9,454(+6),[東] 奥平雅士
11,2,3,メイショウツツジ,牝4,54,泉谷楓真,1:09.2,アタマ,6.6,3,418(-4),[西] 南井克巳
12,7,13,コスモカッティーボ,牡5,57,富田暁,1:09.3,クビ,265.2,17,500(-2),[東] 畠山吉宏
13,2,4,ファイアーボーラー,セ6,57,浜中俊,1:09.5,1.1/2,17.3,8,464(-2),[西] 武幸四郎
14,3,6,ホーリーライン,牝6,55,丹内祐次,1:09.6,3/4,31.4,10,440(+4),[東] 矢野英一
15,5,10,ココクラッシュ,牝4,54,小沢大仁,1:09.7,3/4,114.7,15,428(-2),[西] 梅田智之
16,1,2,サクセスハーモニー,牝5,55,西村淳也,1:09.8,3/4,62.1,14,444(-2),[東] 久保田貴
17,4,8,ロマンスマジック,牝8,55,荻野琢真,1:10.0,1.1/4,296.7,18,462(-10),[東] 奥平雅士
18,6,11,ジェフリー,牡4,56,秋山稔樹,1:10.4,2.1/2,261.3,16,458(-10),[東] 天間昭一
