着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,シルキーヴォイス,牡4,57,川田将雅,2:36.4,,2.2,1,484(-2),[西] 池江泰寿
2,3,3,ハギノエスペラント,牡5,57,福永祐一,2:36.5,3/4,13.2,5,488(-6),[西] 四位洋文
3,2,2,サンデージャック,牡4,57,松山弘平,2:36.7,1.1/4,7.2,4,472(-10),[西] 宮本博
4,5,5,メイショウラツワン,牡5,57,秋山真一,2:36.9,1.1/4,14.0,6,482(-2),[西] 南井克巳
5,8,9,ダノングレーター,セ6,57,富田暁,2:37.0,クビ,38.7,9,458(-14),[西] 茶木太樹
6,4,4,ハーツオブシャカ,牡4,57,松若風馬,2:37.2,1.1/4,4.5,2,472(+4),[西] 鮫島一歩
7,7,8,サルマン,牡4,57,藤岡康太,2:37.3,3/4,5.5,3,500(-2),[西] 中尾秀正
8,6,6,ナオミラフィネ,牝5,55,坂井瑠星,2:37.7,2.1/2,17.0,7,468(+2),[西] 安田隆行
9,8,10,トーセンスカイ,牡6,57,岩田望来,2:39.7,大,76.4,10,480(-18),[西] 藤原英昭
10,7,7,エレヴァルアスール,牡6,57,和田竜二,2:40.1,2.1/2,30.9,8,500(-6),[西] 鈴木孝志
