着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,7,マイネルヴァッサー,牡9,60,小野寺祐,3:45.4,,5.6,2,426(-2),[東] 土田稔
2,5,6,グランドレグルス,牡4,58,上野翔,3:46.3,5,16.3,9,464(0),[東] 伊藤伸一
3,5,5,エコロドリーム,牡6,59,五十嵐雄,3:46.4,クビ,13.2,6,486(+2),[東] 岩戸孝樹
4,8,11,マイネルレオーネ,牡10,60,平沢健治,3:46.4,クビ,15.3,8,412(+6),[西] 清水久詞
5,7,9,ゼノヴァース,牡5,59,大江原圭,3:46.4,ハナ,14.2,7,464(-2),[東] 藤沢和雄
6,1,1,マサハヤドリーム,セ10,60,森一馬,3:46.5,クビ,8.0,4,464(-4),[西] 今野貞一
7,4,4,ホッコーメヴィウス,セ6,60,黒岩悠,3:47.1,3.1/2,2.9,1,464(+2),[西] 清水久詞
8,2,2,ビッグスモーキー,セ7,60,白浜雄造,3:47.6,3,18.0,10,534(0),[西] 清水久詞
9,7,10,サトノパシュート,牡5,59,高田潤,3:48.0,2.1/2,12.6,5,482(0),[西] 高橋康之
10,3,3,ルヴォルグ,セ6,59,草野太郎,3:48.3,2,6.9,3,522(-6),[東] 藤沢和雄
11,8,12,メイショウギガース,牡8,59,中村将之,3:53.9,大,23.9,11,476(0),[西] 岡田稲男
中,6,8,リッジマン,牡9,59,熊沢重文,,,43.3,12,468(-2),[西] 庄野靖志
