着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,ビオグラフィー,牝5,54,藤岡佑介,1:08.7,,10.7,6,488(-6),[西] 藤岡健一
2,4,7,デトロイトテソーロ,牝5,54,菅原明良,1:08.7,クビ,14.3,8,470(+6),[東] 高木登
3,3,6,マイネルジェロディ,牡4,56,丹内祐次,1:08.7,アタマ,4.7,1,470(0),[西] 西園正都
4,6,11,ヴェントヴォーチェ,牡5,56,吉田隼人,1:08.8,クビ,8.2,4,518(+6),[西] 牧浦充徳
5,5,10,ビリーバー,牝7,54,杉原誠人,1:08.9,1,106.7,17,464(+4),[東] 石毛善彦
6,8,16,ラヴィングアンサー,牡8,59,勝浦正樹,1:09.0,3/4,16.7,10,504(-8),[西] 石坂公一
7,5,9,アスコルターレ,牡4,56,松若風馬,1:09.1,クビ,15.7,9,456(+2),[西] 西村真幸
8,8,17,ボンボヤージ,牝5,54,川須栄彦,1:09.2,1/2,24.9,12,450(+6),[西] 梅田智之
9,2,4,ロードアクア,牡6,57,亀田温心,1:09.2,クビ,69.5,15,476(-6),[西] 浅見秀一
10,3,5,ダディーズビビッド,牡4,56,竹之下智,1:09.2,ハナ,7.3,2,510(+2),[西] 千田輝彦
11,1,1,カイザーメランジェ,牡7,58,柴山雄一,1:09.2,ハナ,105.6,16,490(-6),[東] 中野栄治
12,7,13,メイショウケイメイ,牝6,54,泉谷楓真,1:09.3,クビ,58.7,14,444(+10),[西] 南井克巳
13,6,12,メイショウミモザ,牝5,54,田中健,1:09.3,アタマ,7.5,3,456(0),[西] 池添兼雄
14,4,8,ショウナンバビアナ,牝6,54,松本大輝,1:09.3,クビ,194.9,18,472(-2),[東] 加藤士津
15,7,15,ダイメイフジ,牡8,58,菱田裕二,1:09.5,3/4,39.5,13,536(+4),[西] 森田直行
16,2,3,ロードベイリーフ,牡5,56,横山和生,1:09.7,1.1/4,20.2,11,498(+6),[西] 森田直行
17,8,18,ローレルアイリス,牝5,54,川又賢治,1:09.7,クビ,13.5,7,442(-4),[西] 杉山佳明
18,1,2,スティクス,牝4,54,浜中俊,1:10.8,7,8.3,5,492(+4),[西] 武幸四郎
