着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,16,レガーメペスカ,牡5,57,幸英明,1:44.5,,9.6,5,492(-16),[西] 松永昌博
2,5,9,グットディール,牡3,54,川田将雅,1:44.7,3/4,2.8,1,496(+6),[西] 須貝尚介
3,8,15,ラルフ,牡4,57,松山弘平,1:44.7,ハナ,13.7,7,472(-6),[西] 荒川義之
4,7,13,タガノクリステル,牝3,52,和田竜二,1:44.8,クビ,7.8,4,476(+2),[西] 長谷川浩
5,1,1,キングズソード,牡3,54,今村聖奈,1:44.9,3/4,7.1,3,500(+2),[西] 寺島良
6,2,3,ゼンノミチザネ,牡4,57,秋山真一,1:44.9,クビ,19.7,8,454(-4),[西] 武幸四郎
7,4,7,キョウワウォール,牡6,57,中井裕二,1:45.0,1/2,20.5,9,474(-10),[西] 飯田雄三
8,3,6,ジョウショーリード,牝5,55,高倉稜,1:45.6,3.1/2,31.4,10,480(+4),[西] 服部利之
9,6,12,ジロー,牡5,57,西村淳也,1:45.6,ハナ,43.2,12,478(-2),[西] 岡田稲男
10,5,10,サンライズグリット,牡4,57,松若風馬,1:45.8,1.1/4,6.4,2,452(-6),[西] 音無秀孝
11,4,8,シェイリーン,牝3,52,坂井瑠星,1:46.4,3.1/2,11.1,6,486(0),[西] 池添学
12,3,5,フェブタイズ,牡6,57,岩田望来,1:46.5,クビ,67.8,13,516(-6),[西] 川村禎彦
13,6,11,モンサンイルベント,牡5,57,北村友一,1:46.8,1.3/4,124.6,14,502(+6),[西] 飯田祐史
14,1,2,スズカルビコン,牡4,57,加藤祥太,1:46.9,1/2,134.1,15,512(-6),[西] 杉山晴紀
15,2,4,レッドロムルス,牡4,57,荻野極,1:47.1,1.1/4,275.0,16,446(-10),[西] 辻野泰之
16,7,14,リュクスウォリアー,牡5,57,藤懸貴志,1:49.2,大,40.3,11,500(-6),[西] 平田修
