着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,イザニコス,牝4,54,丹内祐次,1:47.8,,41.0,11,442(+6),[東] 和田正一
2,5,10,スマートワン,牡4,56,浜中俊,1:47.8,クビ,10.8,5,484(+6),[東] 加藤士津
3,8,16,ロッソモラーレ,牡5,57,西村淳也,1:47.8,ハナ,39.9,10,478(+6),[東] 清水英克
4,8,15,ダノンジェネラル,牡4,56,藤岡佑介,1:47.9,1/2,4.5,2,504(+14),[西] 中内田充
5,7,13,ブレイブライオン,牡4,56,菱田裕二,1:48.1,3/4,6.9,4,506(+8),[西] 西村真幸
6,3,5,レヴォリオ,牡4,56,斎藤新,1:48.1,ハナ,45.2,12,484(+4),[東] 伊坂重信
7,1,2,グラヴィテ,牝4,54,亀田温心,1:48.2,3/4,110.8,13,472(-4),[西] 鮫島一歩
8,2,3,グルーヴビート,牡4,56,川又賢治,1:48.3,1/2,4.8,3,482(0),[西] 矢作芳人
9,7,14,ショウナンアイビー,牡4,56,藤懸貴志,1:48.4,3/4,293.2,16,508(+4),[西] 清水久詞
10,4,8,サウンドウォリアー,牡4,56,鮫島克駿,1:48.4,クビ,3.3,1,492(+2),[西] 高橋康之
11,6,12,アクセル,牡4,56,松若風馬,1:48.4,アタマ,16.1,6,524(+4),[東] 小手川準
12,3,6,ロードラスター,牡4,56,藤岡康太,1:48.6,1,20.7,8,500(0),[西] 千田輝彦
13,2,4,ヤップヤップヤップ,牡6,57,秋山稔樹,1:48.8,1.1/4,146.1,15,454(-4),[東] 宗像義忠
14,5,9,ナンヨーアイボリー,牝4,54,泉谷楓真,1:48.9,クビ,18.4,7,420(+2),[西] 松永幹夫
15,4,7,レシャバール,牡4,56,荻野極,1:49.0,1/2,38.2,9,492(-2),[西] 池江泰寿
16,1,1,ユークレース,牝5,55,勝浦正樹,1:49.1,3/4,117.8,14,478(+12),[東] 菊沢隆徳
