着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,メイショウテンモン,牡7,57,松若風馬,1:49.0,,18.5,5,510(+2),[西] 松永昌博
2,5,5,シティレインボー,牡4,56,菱田裕二,1:49.0,クビ,3.8,3,484(0),[西] 池添兼雄
3,7,7,ダノンドリーマー,牡4,56,西村淳也,1:49.1,クビ,3.6,2,492(-4),[西] 藤原英昭
4,4,4,ウエストンバート,牡4,56,吉田隼人,1:49.3,1,5.1,4,536(0),[西] 吉岡辰弥
5,8,10,ディープハーモニー,牡5,57,泉谷楓真,1:49.4,1,47.0,8,498(-2),[西] 本田優
6,2,2,メイショウカクウン,牡7,57,横山和生,1:49.5,1/2,26.7,7,464(+10),[西] 石橋守
7,8,9,コーディアル,牝4,54,鮫島克駿,1:49.6,アタマ,2.9,1,492(+2),[西] 高野友和
8,6,6,ジャミールフエルテ,セ6,57,富田暁,1:49.8,1.1/2,21.2,6,462(-6),[西] 大久保龍
9,1,1,ヴィント,牡6,57,竹之下智,1:49.9,3/4,166.1,10,536(-10),[西] 千田輝彦
10,7,8,クリノオウジャ,牡6,57,斎藤新,1:49.9,ハナ,47.9,9,454(+16),[西] 高橋義忠
