着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,9,トーホウバロン,牡4,56,菱田裕二,2:41.3,,4.2,2,488(+6),[西] 石坂公一
2,5,5,ギンノサジ,牝4,54,丹内祐次,2:41.4,3/4,18.8,5,468(-4),[東] 松永康利
3,4,4,マイネルクロンヌ,牡5,57,斎藤新,2:41.6,1.1/4,78.3,9,510(0),[東] 青木孝文
4,2,2,デルマラッキーガイ,牡5,57,西村淳也,2:41.7,クビ,6.9,3,486(+4),[東] 小手川準
5,8,10,エリカヴァレリア,牝4,54,浜中俊,2:41.9,1.1/2,1.7,1,462(0),[西] 杉山晴紀
6,6,6,ウインローズブーケ,牝5,55,吉田隼人,2:42.3,2.1/2,21.2,6,450(+2),[西] 吉田直弘
7,7,7,ゼンダンピューマ,セ4,56,勝浦正樹,2:42.4,クビ,21.3,7,450(-4),[東] 村田一誠
8,3,3,デルマアシュラ,牡4,56,荻野琢真,2:42.7,2,9.1,4,422(+4),[西] 友道康夫
9,7,8,ラルナプレナ,牝4,54,鮫島克駿,2:42.8,クビ,51.0,8,456(+2),[西] 西村真幸
10,1,1,スズカワークシップ,牡7,57,古川吉洋,2:43.1,2,181.1,10,476(-2),[西] 橋田満
