着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,8,ニホンピロタイズ,牡4,56,吉田隼人,1:46.5,,5.5,3,500(+10),[西] 大橋勇樹
2,3,4,ハーランズハーツ,牡5,57,鮫島克駿,1:46.7,1.1/4,3.6,1,438(0),[西] 橋口慎介
3,5,7,アナゴサン,牡4,56,古川吉洋,1:46.8,クビ,4.0,2,470(+2),[西] 牧田和弥
4,3,3,ソニックベガ,牝5,55,西村淳也,1:47.1,2,13.0,6,468(-8),[西] 田中克典
5,6,9,ミトロジー,セ6,57,横山和生,1:47.1,クビ,6.6,4,482(-4),[東] 尾関知人
6,2,2,ヴェルザスカ,牝5,55,藤岡康太,1:47.2,1/2,16.0,7,450(+4),[西] 今野貞一
7,7,12,ウエストンバート,牡4,56,泉谷楓真,1:47.2,ハナ,40.1,10,536(+12),[西] 吉岡辰弥
8,7,11,バルトロメウ,牡5,57,富田暁,1:47.4,1.1/4,16.3,8,480(+4),[西] 大久保龍
9,4,6,マルモネオフォース,牝6,55,酒井学,1:47.7,1.3/4,45.1,11,520(-12),[西] 木原一良
10,8,13,レアシャンパーニュ,牝4,54,浜中俊,1:47.8,3/4,11.0,5,458(-2),[西] 音無秀孝
11,1,1,グレースオブナイル,牝5,55,菱田裕二,1:48.0,1,23.4,9,450(+6),[西] 杉山晴紀
12,8,14,ヴァイスブリッツ,セ7,57,黛弘人,1:49.3,8,323.4,14,440(-20),[西] 千田輝彦
13,4,5,メイショウテンモン,牡7,57,津村明秀,1:49.5,1.1/4,107.3,12,508(-6),[西] 松永昌博
14,6,10,ヴィント,牡6,57,竹之下智,1:49.9,2,202.6,13,546(+8),[西] 千田輝彦
