着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,ジャスパーウィン,牡7,57,松本大輝,0:57.7,,7.5,4,504(0),[西] 森秀行
2,1,1,プラチナムレイアー,牡4,57,西村淳也,0:57.7,クビ,17.5,6,484(0),[西] 吉岡辰弥
3,7,9,ジゲン,牡5,57,岩田望来,0:57.8,クビ,4.3,2,464(0),[西] 中村直也
4,6,6,アッティーヴォ,牡8,57,松山弘平,0:57.8,クビ,6.5,3,458(+2),[西] 大根田裕
5,2,2,ラホーヤノキセキ,牡8,57,小沢大仁,0:58.0,1,10.9,5,498(0),[西] 松永昌博
6,8,10,ペプチドヤマト,牡3,54,松若風馬,0:58.0,クビ,2.1,1,476(+4),[西] 武英智
7,4,4,サウンドカナロア,セ6,57,和田竜二,0:58.2,1,21.1,8,460(-8),[西] 村山明
8,7,8,レジェモー,牝5,55,加藤祥太,0:58.3,1,66.0,9,434(-10),[西] 杉山佳明
9,8,11,チェリーブリーズ,牝5,55,大庭和弥,0:58.4,1/2,144.6,11,476(-6),[東] 堀内岳志
10,6,7,タマモヒメギミ,牝4,55,秋山真一,0:58.6,1.1/4,19.4,7,490(-10),[西] 五十嵐忠
11,5,5,ダイセンハッピー,牝4,55,荻野極,0:59.2,3.1/2,119.7,10,484(+4),[地] 今津博之
