0,1,2,3
単勝,7,150,1
複勝,7 8 3,110 200 600,1 4 9
枠連,7 - 7,740,3
馬連,7 - 8,830,2
ワイド,7 - 8 3 - 7 3 - 8,"360 950 3,850",3 11 33
馬単,7 → 8,1110,3
三連複,3 - 7 - 8,5790,21
三連単,7 → 8 → 3,16330,50
