0,1,2,3
単勝,8,780,4
複勝,8 3 9,180 120 250,3 1 5
枠連,3 - 7,1130,4
馬連,3 - 8,1120,4
ワイド,3 - 8 8 - 9 3 - 9,"390 1,190 650",3 17 8
馬単,8 → 3,2770,9
三連複,3 - 8 - 9,3710,13
三連単,8 → 3 → 9,20690,74
