0,1,2,3
単勝,12,600,3
複勝,12 3 1,"210 170 1,980",2 1 14
枠連,3 - 7,610,1
馬連,3 - 12,1840,3
ワイド,3 - 12 1 - 12 1 - 3,"740 14,530 6,830",4 79 62
馬単,12 → 3,3540,6
三連複,1 - 3 - 12,79120,192
三連単,12 → 3 → 1,379540,983
